,group
0,1
1,1
2,0
3,0
4,0
5,1
6,1
7,2
8,0
9,2
10,1
11,1
12,0
13,0
14,0
15,1
16,0
17,1
18,0
19,2
20,0
21,1
22,2
23,2
24,2
25,0
26,2
27,0
28,0
29,1
30,1
31,0
32,0
33,2
34,0
35,1
36,1
37,0
38,2
39,0
40,1
41,0
42,1
43,1
44,2
45,1
46,2
47,1
48,0
49,2
50,0
51,1
52,1
53,1
54,0
55,0
56,1
57,0
58,2
59,2
60,1
61,1
62,1
63,1
64,0
65,0
66,1
67,0
68,1
69,1
70,1
71,1
72,0
73,2
74,1
75,0
76,2
77,0
78,1
79,2
80,1
81,2
82,1
83,2
84,0
85,0
86,2
87,1
88,1
89,1
90,1
91,2
92,1
93,2
94,0
95,0
96,0
97,0
98,0
99,1
100,2
101,0
102,1
103,2
104,0
105,0
106,2
107,0
108,1
109,1
110,0
111,1
112,1
113,0
114,2
115,1
116,1
117,1
118,1
119,0
120,1
121,2
122,1
123,1
124,1
125,1
126,1
127,2
128,1
129,2
130,0
131,1
132,0
133,1
134,1
135,1
136,2
137,1
138,2
139,0
140,0
141,2
142,1
143,1
144,1
145,2
146,1
147,0
148,0
149,1
150,0
151,1
152,2
153,1
154,1
155,0
156,0
157,0
158,1
159,0
160,0
161,1
162,1
163,0
164,0
165,2
166,0
167,2
168,0
169,2
170,1
171,2
172,1
173,1
174,1
175,1
176,1
177,0
178,0
179,2
180,1
181,2
182,2
183,0
184,1
185,1
186,2
187,1
188,2
189,2
190,1
191,0
192,1
193,1
194,2
195,1
196,0
197,2
198,2
199,1
200,0
201,0
202,1
203,1
204,1
205,1
206,1
207,0
208,1
209,1
210,1
211,1
212,2
213,2
214,2
215,1
216,1
217,2
218,1
219,0
220,0
221,1
222,2
223,1
224,0
225,0
226,2
227,2
228,0
229,0
230,2
231,0
232,1
233,0
234,1
235,1
236,1
237,2
238,2
239,1
240,2
241,0
242,1
243,1
244,0
245,0
246,0
247,1
248,2
249,2
250,2
251,1
252,2
253,1
254,0
255,1
256,1
257,1
258,0
259,0
260,1
261,1
262,1
263,1
264,0
265,1
266,1
267,2
268,1
269,0
270,2
271,1
272,1
273,1
274,1
275,0
276,1
277,2
278,1
279,1
280,0
281,1
282,0
283,0
284,0
285,0
286,1
287,0
288,1
289,2
290,1
291,1
292,1
293,1
294,1
295,2
296,1
297,2
298,1
299,1
300,1
301,1
302,0
303,2
304,2
305,0
306,0
307,0
308,1
309,1
310,1
311,1
312,1
313,1
314,0
315,0
316,2
317,1
318,0
319,1
320,2
321,0
322,1
323,0
324,1
325,1
326,1
327,2
328,2
329,0
330,1
331,1
332,1
333,1
334,0
335,0
336,1
337,0
338,0
339,0
340,1
341,1
342,0
343,1
344,1
345,2
346,1
347,1
348,0
349,1
350,2
351,1
352,1
353,0
354,2
355,1
356,1
357,0
358,1
359,0
360,1
361,0
362,1
363,1
364,1
365,0
366,1
367,1
368,0
369,1
370,1
371,0
372,0
373,2
374,2
375,1
376,2
377,0
378,0
379,0
380,0
381,0
382,2
383,0
384,1
385,1
386,1
387,1
388,2
389,1
390,1
391,1
392,0
393,0
394,1
395,2
396,2
397,0
398,1
399,1
400,1
401,2
402,0
403,0
404,2
405,2
406,1
407,0
408,0
409,1
410,0
411,1
412,1
413,1
414,0
415,2
416,0
417,0
418,2
419,1
420,0
421,0
422,1
423,0
424,1
425,0
426,1
427,1
428,1
429,0
430,1
431,1
432,1
433,1
434,1
435,1
436,0
437,0
438,1
439,0
440,1
441,1
442,0
443,1
444,1
445,2
446,0
447,0
448,1
449,1
450,0
451,1
452,1
453,0
454,2
455,1
456,0
457,1
458,1
459,1
460,1
461,1
462,1
463,1
464,0
465,0
466,2
467,0
468,1
469,0
470,1
471,1
472,0
473,0
474,1
475,0
476,0
477,1
478,2
479,1
480,1
481,1
482,1
483,2
484,1
485,2
486,0
487,1
488,1
489,2
490,1
491,1
492,1
493,0
494,0
495,1
496,2
497,1
498,1
499,0
500,1
501,2
502,1
503,2
504,1
505,0
506,2
507,1
508,0
509,2
510,1
511,1
512,1
513,1
514,2
515,0
516,2
517,0
518,0
519,1
520,2
521,2
522,0
523,1
524,0
525,1
526,2
527,2
528,0
529,1
530,1
531,0
532,1
533,1
534,0
535,0
536,1
537,1
538,1
539,0
540,2
541,0
542,1
543,1
544,1
545,0
546,1
547,1
548,0
549,0
550,2
551,1
552,1
553,2
554,0
555,2
556,1
557,1
558,2
559,1
560,1
561,2
562,1
563,0
564,0
565,0
566,2
567,1
568,0
569,1
570,1
571,1
572,1
573,1
574,2
575,2
576,2
577,0
578,1
579,1
580,0
581,1
582,0
583,0
584,1
585,0
586,1
587,2
588,0
589,2
590,0
591,2
592,1
593,0
594,0
595,0
596,1
597,0
598,2
599,1
600,1
601,0
602,1
603,0
604,1
605,0
606,0
607,1
608,1
609,1
610,1
611,0
612,1
613,2
614,1
615,2
616,1
617,1
618,0
619,2
620,2
621,0
622,1
623,0
624,2
625,1
626,1
627,1
628,0
629,0
630,2
631,1
632,2
633,1
634,2
635,1
636,2
637,1
638,1
639,2
640,0
641,1
642,0
643,1
644,1
645,1
646,2
647,1
648,0
649,1
650,1
651,1
652,1
653,2
654,0
655,1
656,1
657,1
658,1
659,1
660,0
661,1
662,0
663,1
664,1
665,2
666,2
667,1
668,1
669,1
670,1
671,1
672,2
673,1
674,0
675,0
676,1
677,1
678,0
679,1
680,1
681,1
682,0
683,0
684,1
685,2
686,0
687,1
688,0
689,1
690,1
691,0
692,2
693,2
694,1
695,1
696,1
697,1
698,1
699,0
700,0
701,1
702,0
703,1
704,1
705,1
706,0
707,1
708,0
709,0
710,1
711,2
712,1
713,0
714,1
715,2
716,0
717,1
718,1
719,1
720,1
721,1
722,1
723,1
724,2
725,0
726,2
727,1
728,1
729,1
730,0
731,1
732,2
733,1
734,0
735,1
736,1
737,1
738,2
739,2
740,0
741,0
742,0
743,2
744,0
745,1
746,0
747,1
748,2
749,0
750,0
751,2
752,1
753,0
754,1
755,0
756,2
757,0
758,2
759,1
760,1
761,0
762,2
763,0
764,0
765,0
766,1
767,2
768,0
769,2
770,0
771,2
772,0
773,1
774,0
775,1
776,1
777,1
778,2
779,0
780,1
781,1
782,1
783,1
784,1
785,1
786,1
787,1
788,2
789,1
790,2
791,0
792,1
793,1
794,0
795,2
796,2
797,2
798,0
799,1
800,2
801,0
802,1
803,1
804,2
805,1
806,1
807,1
808,1
809,2
810,1
811,1
812,1
