,group_prob,group
0,0.9995564299102885,3
1,0.9568108561073929,2
2,0.9306064529439744,1
3,0.5164652518940187,1
4,0.9796438376340106,0
5,0.2962439820489474,2
6,0.9866967470822189,0
7,0.5691651679821945,5
8,0.78276651597965,6
9,0.9902156493418173,0
10,0.4840472392224247,6
11,0.8945206175948207,2
12,0.9584180598434917,5
13,0.6449052707732881,2
14,0.9413412087785298,6
15,0.5883539452901556,3
16,0.861638152668956,6
17,0.5241045047144951,6
18,0.9941945582518739,2
19,0.7299312333366506,6
20,0.9473311416888998,3
21,0.5827530721519727,4
22,0.605970749086752,6
23,0.516779700947519,1
24,0.5856981644983159,4
25,0.8427545282362687,2
26,0.6337691315396473,1
27,0.9919324524280559,0
28,0.9515060287368969,2
29,0.8649542853410429,6
30,0.6499188809505743,6
31,0.8072093394708013,1
32,0.8576668137469451,1
33,0.8475487024546583,6
34,0.7879371385290782,1
35,0.9846224442354546,0
36,0.8880285050491082,1
37,0.8976430409948343,1
38,0.9895054128334779,0
39,0.9398646514695674,0
40,0.9927805268707589,0
41,0.7982222980463118,1
42,0.9876302545630805,0
43,0.708250287485361,1
44,0.9973360102482256,0
45,0.9901271816842302,0
46,0.7311177569107773,6
47,0.9982214820900497,2
48,0.5873332744757173,6
49,0.8951651164873177,1
50,0.9538069864795631,2
51,0.657167688659991,4
52,0.9982745424565975,0
53,0.7804844500256429,4
54,0.38955063492680253,4
55,0.9879977815893919,0
56,0.8931712345137632,2
57,0.9867869640892047,0
58,0.5904908897441687,4
59,0.6687378616573684,4
60,0.722483151843993,3
61,0.6013302546421796,6
62,0.9848609727769391,0
63,0.916530795059188,4
64,0.5202220795417417,4
65,0.9988902791674434,0
66,0.9948281873673029,0
67,0.926413795239165,6
68,0.9955136512878506,0
69,0.9871179695132886,3
70,0.9863544097361957,0
71,0.9923070045197662,0
72,0.993054498213829,0
73,0.9153482748977801,1
74,0.7778614013921142,1
75,0.964493410682507,2
76,0.982400956500717,5
77,0.5589529545657853,6
78,0.8956036710066025,6
79,0.6645523111624296,1
80,0.6843445887804327,5
81,0.8935413048770019,3
82,0.8793061013726267,1
83,0.5616450361681,6
84,0.554091702532982,4
85,0.5632056473667959,6
86,0.832216151349082,1
87,0.4435330176127403,1
88,0.5809434602908913,4
89,0.8119065043829781,1
90,0.4347343737887572,6
91,0.9570731577644019,0
92,0.6611832862642762,1
93,0.9073906404749398,0
94,0.9718302266400689,3
95,0.9751735950744774,5
96,0.9832011260646466,2
97,0.5019143844803984,6
98,0.4899407393245048,1
99,0.9860602586702952,0
100,0.8191012149549454,1
101,0.9593701353737106,5
102,0.9905826187526736,0
103,0.43754368307182084,6
104,0.9353415879636573,6
105,0.48879565722293705,3
106,0.7429068668678248,1
107,0.800311852806066,1
108,0.7490476169643941,2
109,0.9888969742591383,0
110,0.8954973945606316,6
111,0.9185547283248479,4
112,0.9984399871713938,0
113,0.5944873467730427,2
114,0.4864449441798462,1
115,0.6658430330255966,4
116,0.9945355094423824,0
117,0.9999995630036405,3
118,0.6066139569752995,6
119,0.9170637141166875,4
120,0.879627722832901,2
121,0.8263707022221556,1
122,0.8788671353592961,4
123,0.9784742499063669,0
124,0.835628333284826,4
125,0.6263005278714143,1
126,0.6212630068098408,5
127,0.9837844592523017,2
128,0.8803299352336322,4
129,0.8452067278114239,1
130,0.9985831588442574,0
131,0.8683296636555884,1
132,0.8029189831495342,6
133,0.5498958933598831,1
134,0.7460285625373952,1
135,0.40425508733388504,5
136,0.8841365333201123,1
137,0.6660388819476176,1
138,0.650021939546638,4
139,0.7445773518595726,4
140,0.8924876554111897,4
141,0.9999992253564605,3
142,0.6019009924586891,6
143,0.6452145904625963,1
144,0.9750664481903081,2
145,0.9229821661887739,1
146,0.9889192001774839,0
147,0.9652266638911549,6
148,0.9129308446854916,1
149,0.3737078010005473,4
150,0.7323481617263397,1
151,0.9217247373757672,0
152,0.6835784473472305,6
153,0.5163108417721188,1
154,0.7324276123528533,6
155,0.6012734444698364,1
156,0.6022639429062674,3
157,0.5736029256977958,1
158,0.8380450078626591,5
159,0.6370305922468047,5
160,0.573648365109433,6
161,0.9929081522360798,0
162,0.9836536377636066,0
163,0.7181631597124791,6
164,0.7189563240196981,5
165,0.8404800712879311,4
166,0.9008941685878953,6
167,0.9949491458553767,0
168,0.9293910336932706,2
169,0.97650105239269,5
170,0.9688327266160897,5
171,0.5390975196541379,3
172,0.9916121176559142,0
173,0.976271412597062,0
174,0.5899505986867691,5
175,0.9648907498486577,5
176,0.6831064892580635,4
177,0.7552499549350721,2
178,0.6275836202172788,1
179,0.8262456819728657,0
180,0.8623019333548836,1
181,0.9894857688663269,0
182,0.5606947949973798,6
183,0.6361526446253125,6
184,0.5300602855669361,6
185,0.7893047721623815,1
186,0.9516753967027118,6
187,0.9975650753455049,0
188,0.4578175878357614,1
189,0.5486808851189896,1
190,0.8988588858299448,6
191,0.632418678126272,5
192,0.4596344430864317,4
193,0.901633545446062,4
194,0.48071660795429133,5
195,0.4092537213291973,6
196,0.9770360609940371,0
197,0.9974157796458992,0
198,0.8956539483506198,1
199,0.5230010743231864,4
200,0.5417694225656434,1
201,0.6964252148770298,3
202,0.9912468739911727,0
203,0.9897828083331194,0
204,0.8172391738175507,1
205,0.7299689651639304,4
206,0.918283392533983,1
207,0.9709135067000099,0
208,0.9294801154637556,1
209,0.791159677554799,3
210,0.9725588545578611,0
211,0.8658779043354026,1
212,0.8149596424446676,6
213,0.7565073700926966,6
214,0.7613079063921103,1
215,0.8352676235837304,4
216,0.9976462025121213,0
217,0.432546149560704,5
218,0.5911449517623136,3
219,0.5385197942225163,1
220,0.9696956852113231,5
221,0.9059188124008979,3
222,0.9099647287997211,1
223,0.6333158868827221,1
224,0.41085926756760394,4
225,0.41011950698818,2
226,0.6875391966240253,4
227,0.9981235388172406,3
228,0.6197451991199638,6
229,0.986983349859225,0
230,0.9812182220594979,0
231,0.7521223044996496,1
232,0.7449708667872412,4
233,0.7221319932726692,1
234,0.8505394973000976,4
235,0.9547235391500606,6
236,0.8931216928042904,1
237,0.40806594999479856,6
238,0.9815806041553702,0
239,0.6900839615687538,1
240,0.7360302801276002,4
241,0.994704253074145,0
242,0.4829251418973924,4
243,0.6158972142065664,4
244,0.9411077146493022,4
245,0.3882913282994673,4
246,0.8790881667057273,4
247,0.35038269963520585,3
248,0.991797157204845,0
249,0.9995827934288476,0
250,0.6216738652969379,1
251,0.5258841567340616,1
252,0.32919960979831125,4
253,0.8297809104307506,1
254,0.947925454608152,3
255,0.6079073775899193,4
256,0.38566626009880334,2
257,0.4808567433326641,2
258,0.705727158651423,4
259,0.7713670975501071,2
260,0.9314350417028106,4
261,0.5802626354348072,1
262,0.914095308572496,6
263,0.976875901138761,2
264,0.9219500523851434,1
265,0.6810851430819678,4
266,0.9869654267775994,0
267,0.9891886462872163,0
268,0.7996322549377052,1
269,0.5896814674157088,1
270,0.95060278936348,6
271,0.7126155876960861,6
272,0.8438756739811056,5
273,0.7279375033773904,1
274,0.825569121231329,3
275,0.5235982455698005,2
276,0.5569563513791433,1
277,0.9093860537703504,1
278,0.8811290137651745,2
279,0.5905500679606843,6
280,0.7187826648188516,3
281,0.9656725375959665,2
282,0.6144550211861054,6
283,0.6953182370187897,3
284,0.5238688245753673,6
285,0.9962831943979678,0
286,0.6393007974110494,5
287,0.45846861446044807,6
288,0.5876183310801898,1
289,0.8294373397814514,1
290,0.9298907269224752,1
291,0.5432801803253938,3
292,0.9711536405457378,6
293,0.9215578232043912,4
294,0.8373840350010675,1
295,0.9816449397013601,5
296,0.7717122037971909,1
297,0.8891685508247092,4
298,0.7772466954874369,5
299,0.7383240918373728,4
300,0.9710886467306927,5
301,0.5781135006296574,3
302,0.7051931724412621,3
303,0.682412885355388,4
304,0.6810691629354546,4
305,0.5627363709881045,1
306,0.9918961875247695,0
307,0.9717998376487935,2
308,0.9788973465571638,0
309,0.7741326213921357,5
310,0.9081454128954579,4
311,0.7084501768693655,4
312,0.9848085514457248,0
313,0.9994163552776604,0
314,0.4898133252293822,2
315,0.8294965189726264,1
316,0.4546633992076475,1
317,0.8749153363115425,2
318,0.5582780428043681,1
319,0.613369740148015,4
320,0.5450729797665979,4
321,0.676230296746427,3
322,0.6610746752876749,6
323,0.9988251773204161,0
324,0.9117841886440821,6
325,0.5324619509372969,4
326,0.5229956188326673,4
327,0.7506450168581336,1
328,0.6721113670404023,4
329,0.9918208437019487,0
330,0.9885273592569904,0
331,0.8848389672850939,1
332,0.9886048467826513,0
333,0.7826577166298799,1
334,0.9921228147309067,0
335,0.6366393415899023,1
336,0.5347128597359875,5
337,0.9391339563470305,5
338,0.43039772887619643,2
339,0.7171304165723108,4
340,0.7818271695393304,6
341,0.6844033925386992,6
342,0.9803586329921767,0
343,0.5208088311415049,4
344,0.9197955256715389,4
345,0.534353511663076,6
346,0.9958062123628773,0
347,0.913645091342669,1
348,0.9539848905453724,4
349,0.5995252077388084,2
350,0.9994052127719287,3
351,0.8369512973919025,1
352,0.9809662644725459,2
353,0.8972228398226902,2
354,0.9999999998615152,3
355,0.585991878592855,4
356,0.9918476339145159,3
357,0.5466137026818514,6
358,0.8579164624217488,5
359,0.9996479755123898,0
360,0.9888816745282348,0
361,0.9114686439264226,1
362,0.5690160162825166,1
363,0.4854428965171765,1
364,0.9979393141830839,0
365,0.9313841363357463,4
366,0.8689130560782389,1
367,0.6419473457002511,6
368,0.6763858111684148,5
369,0.6387593978600686,5
370,0.8996797396582784,5
371,0.7106520846303311,4
372,0.3665291213347938,4
373,0.9895317522190294,0
374,0.8689115767658687,2
375,0.8752117797792729,1
376,0.9965404006038228,0
377,0.5910040986703657,6
378,0.6308634088596115,4
379,0.7159753029517858,1
380,0.9653962088858179,5
381,0.9981991346833501,0
382,0.892984167249897,1
383,0.7845366512454403,5
384,0.7059499235459945,1
385,0.9916194951328333,0
386,0.9954352368590715,2
387,0.9524540182866534,1
388,0.9939606975112525,0
389,0.49188748406921246,6
390,0.9818392997133087,5
391,0.32416846612885586,5
392,0.5218227260278481,2
393,0.6756599357030985,2
394,0.6593621879794545,1
395,0.8780327945753041,4
396,0.9455192802650089,5
397,0.9807241223647647,2
398,0.9916609505875341,0
399,0.8305316776608134,4
400,0.5345108179372563,1
401,0.9963055355915497,0
402,0.9891879682354071,0
403,0.7328637895747777,1
404,0.997528199268565,0
405,0.8178278908568271,1
406,0.9901161490185751,3
407,0.9310948399838589,6
408,0.9967983099836503,0
409,0.9900856252065053,0
410,0.7664374361165109,3
411,0.8318312392440296,1
412,0.9791459027447706,0
413,0.870219735550262,3
414,0.9307013826422655,3
415,0.7775487268777794,4
416,0.3251529325328397,6
417,0.5765536670043131,1
418,0.6369963015621796,1
419,0.9960001837722803,0
420,0.9908913722940547,0
421,0.621759874655771,1
422,0.5937385459090269,6
423,0.6678332203530846,6
424,0.8567049222828093,6
425,0.8904081272481305,1
426,0.5852546539109634,6
427,0.8047620923725728,0
428,0.9447660740180648,3
429,0.6224805274250665,3
430,0.5193900608973661,1
431,0.8003561080780278,1
432,0.9815394972917333,0
433,0.6894093858554357,4
434,0.820011258744532,6
435,0.7050029785912336,6
436,0.9472568610791127,5
437,0.9256424612711328,1
438,0.9977368915240211,0
439,0.6134620810481927,4
440,0.998022920085038,0
441,0.9814656613377132,0
442,0.8940906609151539,3
443,0.8166156006881785,1
444,0.7516232082865505,3
445,0.9986474304284698,0
446,0.9825098776980336,2
447,0.8878177326987079,1
448,0.6871410936219269,1
449,0.940267601993435,5
450,0.8912206057520524,4
451,0.8543678834425507,2
452,0.8365525674770818,1
453,0.3697346016620166,5
454,0.5105390339250562,5
455,0.9920473328017944,0
456,0.8177802329119903,2
457,0.9382295129275181,4
458,0.8399637898523677,6
459,0.6828851678217028,1
460,0.8356665322055692,1
461,0.9846290127844028,0
462,0.9984214336822881,0
463,0.7004245244257178,3
464,0.9079344019758121,4
465,0.8278979121690456,6
466,0.9800351965503236,0
467,0.847579862403607,1
468,0.6630708526185348,5
469,0.7588294850945734,6
470,0.9337806399842956,1
471,0.6625986965987833,1
472,0.5077770605637513,4
473,0.7456068389371817,6
474,0.9349909673717691,2
475,0.9858360485289592,3
476,0.6704953852745184,3
477,0.8610997456292637,5
478,0.9904317598454423,0
479,0.9991447266457935,0
480,0.657658358307023,4
481,0.998758466092743,0
482,0.9333444707709091,1
483,0.7784159038800316,4
484,0.5503463286821092,1
485,0.9722560810269624,5
486,0.8238479832920325,6
487,0.9959305701235782,0
488,0.6205008819482367,5
489,0.6511734083936652,4
490,0.9656627509196307,5
491,0.5279175288153887,1
492,0.6960450142183815,5
493,0.8897339506712719,6
494,0.5505779863732544,1
495,0.9964437960826211,0
496,0.9777152870483763,0
497,0.6014976330978189,6
498,0.6191753187562801,1
499,0.8738391246731227,6
500,0.7460108956905268,4
501,0.8875977321363477,1
502,0.6769620011666077,1
503,0.9791462803228709,5
504,0.6031372008807476,1
505,0.5458642029384225,1
506,0.9934308945400661,0
507,0.8736390276729229,2
508,0.9807790696194926,0
509,0.6574997219306733,1
510,0.6429542465197234,6
511,0.8619835952746157,5
512,0.8222643762192989,4
513,0.9470753277712246,0
514,0.947084709086708,2
515,0.6921942113756852,0
516,0.6374259791432207,5
517,0.9873830653994106,0
518,0.8601908926589583,1
519,0.926163500399866,2
520,0.9925751462664448,0
521,0.9175959526311561,3
522,0.6585088775545446,6
523,0.9078825168194116,4
524,0.8266633160325741,1
525,0.5181778066919958,6
526,0.8493810436260518,5
527,0.835608585074207,1
528,0.9980288374669718,0
529,0.9584511898882697,2
530,0.8236451351895667,1
531,0.4097907685940963,4
532,0.4799437625678362,4
533,0.43824790831655935,4
534,0.9915203395629109,0
535,0.8107047291558837,1
536,0.9497785649528953,6
537,0.44730263105063556,3
538,0.7808002335160487,4
539,0.8114308610836733,4
540,0.8837466776146329,6
541,0.9579884049717035,5
542,0.9842060093813302,5
543,0.8517861831269443,1
544,0.9909497123104409,0
545,0.6032827546465772,1
546,0.9936563718510957,0
547,0.5702273839053658,5
548,0.5515498156062432,6
549,0.9983256984186848,0
550,0.6069698758359717,6
551,0.9905830891066899,0
552,0.7268487548781641,3
553,0.9207306267101552,1
554,0.6269245288436252,4
555,0.9922700037401476,0
556,0.9949659851480631,0
557,0.9955412727515319,0
558,0.4149652180566412,1
559,0.5102918375456902,1
560,0.5864767989248489,5
561,0.9178689099349892,3
562,0.8485210057937743,6
563,0.8083117814021498,4
564,0.77806224497561,1
565,0.4779887314929357,3
566,0.9906991497300118,3
567,0.9947548045940998,3
568,0.9095585117804856,6
569,0.6392997561186937,3
570,0.42334351168546813,3
571,0.9619048938957531,2
572,0.6207448817251798,5
573,0.746465185589959,6
574,0.9867991735708814,0
575,0.8791608060084366,2
576,0.3932542537744511,6
577,0.973530960479134,3
578,0.5870498853762167,5
579,0.9999999999446487,3
580,0.9843263002081747,0
581,0.9242850117485282,3
582,0.9818641349540284,5
583,0.987108482411372,0
584,0.8859053644916323,1
585,0.4219408966066784,4
586,0.984443759139606,0
587,0.7250736720090667,6
588,0.6165540265038612,6
589,0.6744727624512122,4
590,0.8125392581481062,4
591,0.4864784623034373,6
592,0.9958315010518082,0
593,0.4746211458319015,1
594,0.7340994000361786,6
595,0.6577546624111114,1
596,0.8107796134138123,6
597,0.9859724475114588,2
598,0.9087640524180146,1
599,0.8472122360487994,1
600,0.9999999905076082,3
601,0.521105538044436,1
602,0.6591446779167923,6
603,0.7572987918501815,5
604,0.8934152806289551,2
605,0.7296136261230254,2
606,0.940569394177233,5
607,0.849700309396593,4
608,0.985679061470639,0
609,0.44428803173644965,5
610,0.5105900059872528,6
611,0.9834580860869404,0
612,0.7532522481120607,4
613,0.5290359923406306,4
