,group_prob,group
0,0.9993477835801353,1
1,0.9999999134964483,1
2,0.8414068277489153,3
3,0.6758574740319424,2
4,0.9867933614044233,2
5,0.7943186682252037,1
6,0.9705099500904377,3
7,0.9957707249915396,1
8,0.9466594088739393,3
9,0.7896048772975279,2
10,0.5134561384132466,2
11,0.4959897106426425,0
12,0.8133286339608463,1
13,0.8529291595462996,3
14,0.8237521327194395,0
15,0.8200477877325921,1
16,0.9700020240318047,3
17,0.5292550718695539,3
18,0.9832718753786193,1
19,0.9421303908049793,3
20,0.999660614974713,1
21,0.6039818371476997,0
22,0.7300856201169743,3
23,0.6457587302392325,0
24,0.37888337068376043,2
25,0.5222319331138027,1
26,0.4847151139121219,2
27,0.9793588611442268,3
28,0.7247475612496433,1
29,0.9921502526962797,2
30,0.5520047825408697,2
31,0.7977440504508907,3
32,0.9013966829661211,2
33,0.5900328253426058,2
34,0.9124052036367706,1
35,0.42990794792081644,1
36,0.9579574773126129,3
37,0.8136187876663514,3
38,0.9739907718024776,2
39,0.5010270380945719,3
40,0.5213050947249637,0
41,0.7326775369798639,2
42,0.514032708829893,3
43,0.9503211832710236,3
44,0.8644112146841832,1
45,0.8215047108545405,2
46,0.9938618309936412,3
47,0.9999684099861129,1
48,0.8103007695815462,2
49,0.4119303046243234,0
50,0.9998480250792451,1
51,0.4966269899840356,0
52,0.9825608623972416,2
53,0.6943269349754738,0
54,0.750082139309457,0
55,0.8576093391971129,2
56,0.9875308671803014,1
57,0.7033431484711719,3
58,0.45578163633765434,3
59,0.735148913668833,0
60,0.9942739764021605,1
61,0.8068503596880552,0
62,0.7668167366904628,2
63,0.7372574585389189,2
64,0.7293247528368042,3
65,0.44735245289373515,2
66,0.9730656389322033,2
67,0.975415788377125,3
68,0.9905583903887752,1
69,0.9980956619482788,1
70,0.9916017808478476,2
71,0.5730509733914041,2
72,0.993557830284625,2
73,0.9091575908266811,2
74,0.974601653368233,1
75,0.9981865057333509,1
76,0.9528585176811946,1
77,0.36539340244164364,1
78,0.8736975639454283,3
79,0.44631869812999114,2
80,0.5816699146939657,3
81,0.9940768321329112,1
82,0.6977741276197789,0
83,0.5215752740047975,2
84,0.5268068161451617,0
85,0.6140417708650774,3
86,0.9493971823634076,0
87,0.6887585983238175,2
88,0.7417435865109251,0
89,0.9449364379250336,3
90,0.8321253047443165,3
91,0.5651292849306341,0
92,0.8166045712458118,0
93,0.7728891790353488,2
94,0.9993962883589192,1
95,0.9893093603247101,3
96,0.9999999483796782,1
97,0.989661099152,2
98,0.8848453393716772,1
99,0.6869703975158131,3
100,0.8494385187765234,0
101,0.4630126212645334,1
102,0.7949321855742775,2
103,0.9128165151353446,3
104,0.9956209165795796,3
105,0.6941058456081932,1
106,0.9003777517464081,3
107,0.39447115398693344,3
108,0.9999924960565231,1
109,0.5468733271213463,3
110,0.994038040315353,3
111,0.9221244837385562,0
112,0.492222165906552,2
113,0.4103813686935019,0
114,0.8731473504181367,0
115,0.6585222739944728,0
116,0.9470376615061079,2
117,1.0,1
118,0.990924833557985,2
119,0.4979909795990037,0
120,0.999958847497305,1
121,0.9232202465493102,0
122,0.8972633800371088,0
123,0.7360317257369065,2
124,0.8720363423720616,1
125,0.8542181354547904,0
126,0.4636928249336987,0
127,0.999676124722844,1
128,0.7104914087102369,0
129,0.6272308252434463,0
130,0.5038113110635101,1
131,0.5888808611072628,3
132,0.6628065736751909,1
133,0.8124693182701982,0
134,0.6473673451065272,3
135,0.8520902261396639,2
136,0.5036175132411743,2
137,0.9320570704151256,0
138,0.8116391578662061,0
139,0.8892618841323336,0
140,0.7819668992665456,0
141,0.9999994807957069,1
142,0.5438982684362834,3
143,0.9857267868249157,2
144,0.9994352519684534,1
145,0.9401539117083222,2
146,0.9490153559409743,2
147,0.8295578560207637,3
148,0.633437272930564,0
149,0.47613305229132996,0
150,0.9360904149644523,2
151,0.8954645472082988,2
152,0.9868336899589528,3
153,0.657245698848707,2
154,0.9498234181359816,3
155,0.8726075054541252,0
156,0.7779061556377896,1
157,0.9843335471749155,2
158,0.5706239843921338,3
159,0.5352489288215911,0
160,0.994206751473196,3
161,0.9970915592493113,2
162,0.9563256251151615,2
163,0.9643285186213959,3
164,0.2910126529043739,1
165,0.4693818661968446,0
166,0.9450363619422371,3
167,0.9775184016741383,2
168,0.9999978613704192,1
169,0.6353951650199682,3
170,0.9278954640576331,1
171,0.9084197580844418,1
172,0.6932868073829883,2
173,0.5663395086349216,0
174,0.7680226526207363,1
175,0.7909927603575673,3
176,0.7452122583029902,2
177,0.43748155329207555,2
178,0.7924520677416967,0
179,0.6769694012651276,1
180,0.6229514373473992,0
181,0.9939319406678604,2
182,0.7279588413065058,3
183,0.4413812229077078,0
184,0.9720043124365649,3
185,0.9904642561539383,1
186,0.9863839126150071,2
187,0.9650770808891144,2
188,0.882941407782635,1
189,0.7677798340882492,3
190,0.9255764184581905,3
191,0.684419650765999,0
192,0.9794968617995662,2
193,0.5782561946166336,1
194,0.9851875066819844,1
195,0.9521801133001537,3
196,0.497037608993184,2
197,0.6932722267407463,3
198,0.48055862328034216,0
199,0.7597344339751481,0
200,0.8381335995325496,2
