iteration,random_seed,method,number_cluster,silhouette_score,ch_score,model_specific_score,db_score
1,108,gmm_spherical,7,0.1627460319721478,9137.062310557376,-81110.09472993165,1.5593464848994258
1,108,kmeans,1,,,7487.960379744773,
1,108,kmeans,2,0.22812176995070188,13956.543384344415,5772.420423625813,1.6861190718203414
1,108,kmeans,3,0.21047485923434728,13825.473603823773,4767.231031222835,1.4390445845571556
1,108,kmeans,4,0.19303538232095857,12130.644854109523,4253.333766079488,1.4919499805029144
1,108,kmeans,5,0.19726526329980537,11288.56708880673,3851.908814635182,1.4292533000021777
1,108,kmeans,6,0.17378458340364583,10462.363610322855,3588.425063054439,1.5199708532240457
1,108,kmeans,7,0.17858174793809573,9936.189854219589,3344.4907778000756,1.4576049513472518
1,108,nnmf,1,,,71.72494039912314,
1,108,nnmf,2,0.21399081720577823,13414.968025098815,53.600640567397235,1.7311785961163833
1,108,nnmf,3,0.1863946373693637,11957.038038668648,37.74087513592095,1.6108785723123642
1,108,nnmf,4,0.17130233408839385,9864.510211481122,25.18881454337334,1.789276194832943
1,108,nnmf,5,0.10822825474326168,6598.553367526873,0.535682156905837,2.0125480657088164
1,108,nnmf,6,0.11112552466702502,5456.342372201324,0.4615809268996695,2.428577274715795
1,108,nnmf,7,0.09607786721558163,5396.137083307115,0.4256663743216242,1.978528796516723
2,75,gmm_full,1,,,-67805.98142468228,
2,75,gmm_full,2,0.2157726096585527,9899.077603658414,-88390.11189863739,1.9729480225801688
2,75,gmm_full,3,0.11900267287682496,8139.572073458034,-91549.96492346465,1.9819937619918704
2,75,gmm_full,4,0.05489546850539327,5231.840349986363,-130149.53296494,3.447765059899049
2,75,gmm_full,5,0.06078560074435427,5263.221117884236,-131158.14087897047,2.814934537190907
2,75,gmm_full,6,0.03207880840711198,4627.57297496795,-132840.16089190455,2.7125739631055272
2,75,gmm_full,7,0.02088556501052229,4408.154228023834,-133427.50420609166,3.318801395973016
2,75,gmm_tied,1,,,-67805.98142468232,
2,75,gmm_tied,2,0.29594718820638183,4927.526898816627,-79226.29021296758,1.4947026571559114
2,75,gmm_tied,3,0.19493719523754985,8869.102743530582,-79727.48115666576,1.610218053250674
2,75,gmm_tied,4,0.19295729671210746,9215.899558740166,-82546.27584658055,1.5131787964780725
2,75,gmm_tied,5,0.18296118601192168,9883.831289473826,-81970.43836662071,1.4834673228474824
2,75,gmm_tied,6,0.15479034214877707,7371.85410200635,-84730.20514575772,1.6123996521914286
2,75,gmm_tied,7,0.1381665062123557,6825.12620230296,-84843.37586476875,1.5409988354299011
2,75,gmm_diag,1,,,-47979.68658704199,
2,75,gmm_diag,2,0.21229522971431553,12643.64699094594,-79086.9579450737,1.7874459234397948
2,75,gmm_diag,3,0.08401356258334801,7187.000150402822,-120026.25750763995,2.906484850732325
2,75,gmm_diag,4,0.05896390898806001,5772.454951266637,-125427.24237744175,3.779230544141455
2,75,gmm_diag,5,0.072511826017127,5654.487627219418,-128285.9275186701,3.231673773508617
2,75,gmm_diag,6,0.04322508876147681,5038.129356067214,-130459.85218375153,2.8441554499588153
2,75,gmm_diag,7,0.02557214226624872,4594.363114431929,-131592.34721015304,2.883858882846596
2,75,gmm_spherical,1,,,-43012.16371162263,
2,75,gmm_spherical,2,0.24400635316955185,12416.341505108086,-56608.99060591237,1.7867403422675427
2,75,gmm_spherical,3,0.19120521055816872,12686.129604851885,-67577.19124327842,1.5017034378269472
2,75,gmm_spherical,4,0.1736992759124628,10967.673764281242,-73135.348845962,1.627263645422507
2,75,gmm_spherical,5,0.1890126661656378,10616.830324344446,-75566.33116097297,1.4289433144811585
2,75,gmm_spherical,6,0.1611277565051619,9362.952394149073,-79228.74122693292,1.5941964296818751
2,75,gmm_spherical,7,0.1621503898656263,9154.45697607208,-81112.00542563324,1.5478951936287764
2,75,kmeans,1,,,7487.960379744773,
2,75,kmeans,2,0.22786354189820657,13956.040394011276,5772.419132858269,1.6867333522197343
2,75,kmeans,3,0.21044250519060467,13830.26777860189,4767.23384585901,1.4384439333960586
2,75,kmeans,4,0.1930574749399707,12129.809393976753,4253.239836393636,1.4887594135139668
2,75,kmeans,5,0.19725913058784506,11288.498703974616,3851.9091954884857,1.4292609717797922
2,75,kmeans,6,0.17339715965687047,10454.285543001548,3588.2435826859673,1.5212767344972706
2,75,kmeans,7,0.17863577800802932,9936.014553415296,3344.4608379447664,1.4577691036073195
2,75,nnmf,1,,,71.72494039945863,
2,75,nnmf,2,0.1909657634352688,11434.377325909772,53.60042660674076,1.8519777829625603
2,75,nnmf,3,0.20607869664864942,13492.486061682514,37.74133104107321,1.4477966126459243
2,75,nnmf,4,0.15040474372456028,9097.720947700764,25.18891559814814,1.7755479985058829
2,75,nnmf,5,0.10852557291587518,6537.271758684579,0.5901808625024803,2.0119236590890734
2,75,nnmf,6,0.1196578501057074,7484.393554169501,0.5107878381259963,1.9344810785238469
2,75,nnmf,7,0.09369572055302214,5869.089758258446,0.6942356614106655,1.8515351515607361
3,134,gmm_full,1,,,-67805.98142468228,
3,134,gmm_full,2,0.21575931260264822,9899.519546752612,-88389.82038709194,1.9729444084791965
3,134,gmm_full,3,0.11899913921033767,8141.113789063174,-91552.26922793931,1.982408889199074
3,134,gmm_full,4,0.05515869211275452,5245.431772030416,-130141.6299212193,3.4410100427316954
3,134,gmm_full,5,0.06117443246514856,5277.066987789562,-131159.58990525038,2.809397354315656
3,134,gmm_full,6,0.03276225767592094,4332.869490403876,-133521.16559376742,3.0796572363937194
3,134,gmm_full,7,0.015274307499459362,4422.554934271387,-133312.5789845415,2.544688358899139
3,134,gmm_tied,1,,,-67805.98142468232,
3,134,gmm_tied,2,0.29594718820638183,4927.526898816627,-79226.35004796198,1.4947026571559114
3,134,gmm_tied,3,0.19491798602703866,8869.06744620669,-79727.05123093803,1.6105600455816163
3,134,gmm_tied,4,0.19392085556654876,9323.915894371485,-82481.64889726916,1.5132156668906886
3,134,gmm_tied,5,0.18165442254098318,9853.00817486288,-81969.34738312071,1.4764564211936548
3,134,gmm_tied,6,0.15687854377340393,7391.751319696682,-84748.31914605357,1.5983903705290847
3,134,gmm_tied,7,0.13816139171091343,6824.725692963756,-84843.20197855939,1.5409930180015328
3,134,gmm_diag,1,,,-47979.68658704199,
3,134,gmm_diag,2,0.21229522971431553,12643.64699094594,-79087.10111678395,1.7874459234397948
3,134,gmm_diag,3,0.0839950977606092,7187.403458589172,-120026.61159642863,2.907275039301684
3,134,gmm_diag,4,0.059585593194674,5789.203020817991,-125449.34356153455,3.7614799805728927
3,134,gmm_diag,5,0.07251803969954704,5654.315265532402,-128298.42845930428,3.2364820573503152
3,134,gmm_diag,6,0.04651999657809459,5058.992561681628,-130489.68063354224,2.7887338001908675
3,134,gmm_diag,7,0.031497220234305824,4608.231571195946,-131612.60404819183,2.8878002924072868
3,134,gmm_spherical,1,,,-43012.16371162263,
3,134,gmm_spherical,2,0.2438867855754241,12412.935591493488,-56608.560219974446,1.7872564282521268
3,134,gmm_spherical,3,0.19121258118397877,12680.521855210758,-67577.45268815522,1.50271085267784
3,134,gmm_spherical,4,0.17279640810152,10972.52832276888,-73152.94682255141,1.6059879317310812
3,134,gmm_spherical,5,0.18901201263763512,10616.65313836897,-75566.42778684346,1.4289649630959138
3,134,gmm_spherical,6,0.16196643619743262,9392.929054580673,-79211.49496873675,1.587120882457751
3,134,gmm_spherical,7,0.1618192304898509,9099.093178893394,-81108.11981985126,1.5683625531305243
3,134,kmeans,1,,,7487.960379744773,
3,134,kmeans,2,0.22786529270971811,13955.68710436963,5772.413751395231,1.6866947218820911
3,134,kmeans,3,0.21042805265207382,13829.519663782801,4767.237151465568,1.4382305221610308
3,134,kmeans,4,0.19303770934002534,12130.809253703104,4253.32548260668,1.4916353990876425
3,134,kmeans,5,0.19743321902550143,11287.41206724942,3851.875858092216,1.4283453710664626
3,134,kmeans,6,0.17380976733306713,10459.689624014049,3588.268781339908,1.5216605670268706
3,134,kmeans,7,0.17853063278475123,9931.491639234173,3344.4472969261333,1.456990964201465
3,134,nnmf,1,,,71.72494039915703,
3,134,nnmf,2,0.19657766888140132,12370.917006982383,53.60052906498035,1.7863191878567997
3,134,nnmf,3,0.17322781500567977,11262.384854811224,37.74126627036491,1.700042533834236
3,134,nnmf,4,0.16679351832317932,9800.400919999796,25.188925377261373,1.8108308937725224
3,134,nnmf,5,0.06969640774554865,4475.37016310008,0.6781941067906561,2.660296012695208
3,134,nnmf,6,0.09362956581993306,5137.193647237747,0.46131503708939114,2.9186179733238764
3,134,nnmf,7,0.08207147264067788,4834.4035284239135,0.5071580200274022,2.2465117522656572
4,26,gmm_full,1,,,-67805.98142468228,
4,26,gmm_full,2,0.21593368258796375,9896.351086110566,-88390.90994148083,1.9727975531231252
4,26,gmm_full,3,0.11888412427577459,8138.022509384269,-91546.11772216522,1.9825188243786747
4,26,gmm_full,4,0.055148920978361174,5245.6672385179745,-130141.81439098093,3.4407583084435345
4,26,gmm_full,5,0.060784684137122194,5262.122689085731,-131162.27224326716,2.815669482832993
4,26,gmm_full,6,0.03354349866606027,4678.82941120153,-133064.4653990473,2.6672895544735855
4,26,gmm_full,7,0.026588993243293963,4311.041241187731,-134186.4746849464,3.3215609313226766
4,26,gmm_tied,1,,,-67805.98142468232,
4,26,gmm_tied,2,0.2959846031561506,4926.512538043215,-79226.6429579281,1.4947181720742697
4,26,gmm_tied,3,0.19491235881505958,8868.872446465386,-79726.88200427068,1.6105894011060975
4,26,gmm_tied,4,0.193453996980606,9257.925461118417,-82526.63925591446,1.5121063378270054
4,26,gmm_tied,5,0.1815040290609766,9847.942730169012,-81969.94224601261,1.4759357200168526
4,26,gmm_tied,6,0.15879401773622892,7364.731465280596,-84744.9026891149,1.5867813001061268
4,26,gmm_tied,7,0.1565145375173666,6930.159684458086,-86530.6034558345,1.6636255967780929
4,26,gmm_diag,1,,,-47979.68658704199,
4,26,gmm_diag,2,0.21237010794861289,12646.09071929554,-79085.49885604104,1.7872117937511738
4,26,gmm_diag,3,0.08400279311634774,7187.643156199112,-120026.47203051427,2.9071731738826805
4,26,gmm_diag,4,0.0595013094778055,5785.022145605956,-125450.4498778775,3.76630776853684
4,26,gmm_diag,5,0.07241770739705523,5651.695375831684,-128312.51188656366,3.2442877555543967
4,26,gmm_diag,6,0.047934569803163164,5067.012444865231,-130473.91788045311,2.8028637758224826
4,26,gmm_diag,7,0.04482567430269962,4856.014750045834,-131706.99112756585,2.835836270611893
4,26,gmm_spherical,1,,,-43012.16371162263,
4,26,gmm_spherical,2,0.244051061836891,12415.63267905693,-56609.4547309316,1.786680819671562
4,26,gmm_spherical,3,0.19119759744811113,12681.46165478212,-67579.76412335737,1.5025656733082124
4,26,gmm_spherical,4,0.17279303470540347,10972.068938356279,-73153.26400034568,1.6060305950241154
4,26,gmm_spherical,5,0.18901455140747137,10617.254220143832,-75566.21136166927,1.4289101200878058
4,26,gmm_spherical,6,0.1594550033995599,9312.91702166661,-79256.77725292945,1.6018800896187761
4,26,gmm_spherical,7,0.1617140790813142,9100.450201375545,-81107.69654632336,1.5671605716604446
4,26,kmeans,1,,,7487.960379744773,
4,26,kmeans,2,0.22796038916736758,13955.927929372201,5772.410205051605,1.6865212205517615
4,26,kmeans,3,0.2104171177554478,13829.514299414683,4767.246875489856,1.4381173987836349
4,26,kmeans,4,0.192363710905853,12129.004262699014,4253.254882770483,1.4811880862249427
4,26,kmeans,5,0.19743616480737017,11286.99921182313,3851.893377419221,1.4288796760251894
4,26,kmeans,6,0.17313167913536928,10453.953076995867,3588.226030832893,1.5200207862770545
4,26,kmeans,7,0.17856996261412525,9935.594674724449,3344.4852999041836,1.457878313655782
4,26,nnmf,1,,,71.72494039993879,
4,26,nnmf,2,0.19090961530785514,11421.096943637487,53.600351351732535,1.8534704202761016
4,26,nnmf,3,0.12966532461646704,8172.708352741876,37.74083413585115,2.2977505276567407
4,26,nnmf,4,0.14430212756006966,8683.814348323494,25.18885103344756,1.7922137802891862
4,26,nnmf,5,0.16464507321679195,8770.57506029503,0.44850562976502883,1.6995408515846797
4,26,nnmf,6,0.13855767283041415,7365.343710563255,0.7931237727858489,1.9973621559966919
4,26,nnmf,7,0.10726152014648191,6721.5641306867965,0.3708132572683683,2.0618227345046503
5,55,gmm_full,1,,,-67805.98142468228,
5,55,gmm_full,2,0.2156811317188703,9896.27336240145,-88389.21749738684,1.9735487305005874
5,55,gmm_full,3,0.11886473528039561,8136.915170732243,-91544.91550735605,1.9818071274915703
5,55,gmm_full,4,0.05665109751981126,5560.92062091382,-129736.5474458912,3.376665371974243
5,55,gmm_full,5,0.060823939989487374,5263.309418024476,-131162.46582882482,2.8153804217392766
5,55,gmm_full,6,0.035411368991154664,4329.322369306397,-133659.72710978283,3.272220048959293
5,55,gmm_full,7,0.015409715508573106,4426.466922343731,-133320.09628553005,2.540138322358186
5,55,gmm_tied,1,,,-67805.98142468232,
5,55,gmm_tied,2,0.29594718820638183,4927.526898816627,-79225.89033399367,1.4947026571559114
5,55,gmm_tied,3,0.1949047258333468,8868.986789644567,-79726.67582029506,1.610637653995318
5,55,gmm_tied,4,0.19308400067557438,9252.288204488126,-82520.72056750252,1.5128264480091431
5,55,gmm_tied,5,0.18283413664990422,9882.14143104584,-81970.80362110908,1.4832071026760638
5,55,gmm_tied,6,0.1567074341967844,7413.3036993572405,-84729.9546170052,1.597336292201309
5,55,gmm_tied,7,0.138176265573376,6824.872824896872,-84843.00424350068,1.5409508222729114
5,55,gmm_diag,1,,,-47979.68658704199,
5,55,gmm_diag,2,0.212245283029764,12642.674831062364,-79087.91226536444,1.7875591743099315
5,55,gmm_diag,3,0.08400279311634774,7187.643156199112,-120026.53107235869,2.9071731738826805
5,55,gmm_diag,4,0.057757262165761894,5748.2773535602055,-125369.88705161067,3.765791212969276
5,55,gmm_diag,5,0.07240881500558026,5650.497211487377,-128314.36450964437,3.2457037926537744
5,55,gmm_diag,6,0.04815964631567755,5087.0726185590365,-130483.06115831854,2.761821947145584
5,55,gmm_diag,7,0.025267820992133153,4594.207606402547,-131588.59259890488,2.883714167562939
5,55,gmm_spherical,1,,,-43012.16371162263,
5,55,gmm_spherical,2,0.24381053793654653,12414.639164835267,-56608.12389416288,1.787352594322571
5,55,gmm_spherical,3,0.19122125706836673,12681.624825548859,-67576.05040221645,1.502517858056063
5,55,gmm_spherical,4,0.17279683340566795,10973.414003021091,-73153.03635352188,1.605806859991659
5,55,gmm_spherical,5,0.1890126661656378,10616.830324344446,-75566.390519454,1.4289433144811585
5,55,gmm_spherical,6,0.1533156888192871,9240.958383406094,-79210.50063087555,1.6265962739681485
5,55,gmm_spherical,7,0.1620845873714461,9140.914136276597,-81109.06169988206,1.551571176460585
5,55,kmeans,1,,,7487.960379744773,
5,55,kmeans,2,0.22797014535185098,13955.976921871626,5772.411436996408,1.6864956279954932
5,55,kmeans,3,0.21043230802364793,13829.09734514848,4767.236907830375,1.4382714748141767
5,55,kmeans,4,0.1929555585191139,12130.086670404839,4253.271701829981,1.4889861505056383
5,55,kmeans,5,0.19725900494913,11288.451663110402,3851.917304714676,1.4292557967844883
5,55,kmeans,6,0.17379648604787384,10462.595775177999,3588.4222173222106,1.5199806591481824
5,55,kmeans,7,0.17790664402654285,9910.589157901088,3344.602069738052,1.4546495416917844
5,55,nnmf,1,,,71.72494039926724,
5,55,nnmf,2,0.1886075304594175,11065.77463819586,53.59992134272292,1.8886035602651559
5,55,nnmf,3,0.15900430003911195,9527.22956954874,37.73992806023429,1.693869997448583
5,55,nnmf,4,0.10167345978590583,6614.384100876292,25.188868795878378,2.2229253608738655
5,55,nnmf,5,0.08337329304019715,6160.412581862905,0.4133759920376048,2.509186968448529
5,55,nnmf,6,0.05207081857156407,3496.081158748612,0.5944596445390328,2.741898560085078
5,55,nnmf,7,0.04707369985903177,4258.178656017551,0.4441556486530372,2.9485442382357774
6,74,gmm_full,1,,,-67805.98142468228,
6,74,gmm_full,2,0.2157997654433402,9896.610732315776,-88390.34762155185,1.9730658077652283
6,74,gmm_full,3,0.1189541809612125,8138.772032103573,-91553.47896025953,1.982506660616244
6,74,gmm_full,4,0.05666762646192624,5561.882084843991,-129735.39800538715,3.3760430259190066
6,74,gmm_full,5,0.06115366840785005,5277.306350388446,-131159.31811396175,2.8089252058207657
6,74,gmm_full,6,0.03182227591403647,4463.575244330032,-133226.02365174436,2.7753434712621576
6,74,gmm_full,7,0.014974422343068,4426.725581864051,-133375.62108656892,2.536306773940075
6,74,gmm_tied,1,,,-67805.98142468232,
6,74,gmm_tied,2,0.29594718820638183,4927.526898816627,-79226.4145143826,1.4947026571559114
6,74,gmm_tied,3,0.19493719523754985,8869.102743530584,-79727.62875248592,1.610218053250674
6,74,gmm_tied,4,0.19321369469040128,9252.8079945667,-82525.33915094833,1.512792071042762
6,74,gmm_tied,5,0.18150770541950115,9848.671699677665,-81970.07483896022,1.475885650187157
6,74,gmm_tied,6,0.15661893672900737,7397.670770727232,-84739.5617422914,1.5976214154542447
6,74,gmm_tied,7,0.1381665062123557,6825.12620230296,-84843.37586476865,1.5409988354299011
6,74,gmm_diag,1,,,-47979.68658704199,
6,74,gmm_diag,2,0.2123309374939978,12645.420732496463,-79086.29662992172,1.7872941291217874
6,74,gmm_diag,3,0.08400279311634774,7187.643156199112,-120026.56150686121,2.9071731738826805
6,74,gmm_diag,4,0.05939251061237171,5778.132134945883,-125431.36577097687,3.7667310794268047
6,74,gmm_diag,5,0.07271878463939065,5656.274630964744,-128280.8903933859,3.222505835262818
6,74,gmm_diag,6,0.04668573189325912,5066.8414438784675,-130468.28304599665,2.791881050132351
6,74,gmm_diag,7,0.025307642708357957,4595.266298939361,-131588.82213562654,2.883879596585206
6,74,gmm_spherical,1,,,-43012.16371162263,
6,74,gmm_spherical,2,0.2440183396928709,12415.911761702675,-56609.17914377867,1.7867373204325157
6,74,gmm_spherical,3,0.1911993834544357,12680.193221457377,-67576.75217864117,1.5026387622801183
6,74,gmm_spherical,4,0.17284102007500554,10972.646800714158,-73151.23225230396,1.606889435786556
6,74,gmm_spherical,5,0.18901124749101345,10616.974161701393,-75566.39718304416,1.4289874927766253
6,74,gmm_spherical,6,0.15380763426065505,9236.031191328015,-79222.51129823993,1.6251108412319406
6,74,gmm_spherical,7,0.16227152633023795,9155.210525461032,-81111.64009154476,1.5493929500275248
6,74,kmeans,1,,,7487.960379744773,
6,74,kmeans,2,0.22790612922080428,13955.893551555133,5772.414347875225,1.6866488946447735
6,74,kmeans,3,0.21041462505137537,13829.791577613678,4767.245131833447,1.4379354060196698
6,74,kmeans,4,0.19303268832736617,12130.87945421801,4253.329950845569,1.4918411852005082
6,74,kmeans,5,0.19726334857130354,11288.498987782112,3851.910117210834,1.4293362457140963
6,74,kmeans,6,0.1731783418543809,10454.44455223961,3588.260112628166,1.5197148860990666
6,74,kmeans,7,0.17816162781564637,9914.346144924864,3344.5833605770713,1.4562226607355488
6,74,nnmf,1,,,71.72494039962277,
6,74,nnmf,2,0.18796817185831072,11000.475308959549,53.59937120369538,1.89565082745873
6,74,nnmf,3,0.10170266809459569,6307.049865847618,37.74013748171376,2.530197973925238
6,74,nnmf,4,0.058809773270940634,5054.4416417135935,25.189065994798952,2.82304415532847
6,74,nnmf,5,0.042497228118636605,3772.942714404668,0.7485422532631835,3.0079098286102828
6,74,nnmf,6,0.02424376761191016,3180.8505561962834,0.49119948438849775,3.214466361048519
6,74,nnmf,7,0.013386515405798976,3375.583860952242,0.391064285693666,4.273222109152756
7,118,gmm_full,1,,,-67805.98142468228,
7,118,gmm_full,2,0.2156811317188703,9896.27336240145,-88389.2311412212,1.9735487305005874
7,118,gmm_full,3,0.11884298581362747,8136.673808059322,-91544.39101016494,1.9823947425830575
7,118,gmm_full,4,0.056649265582145676,5561.62917316253,-129735.90832359156,3.3765836109922507
7,118,gmm_full,5,0.06080417635835186,5262.59231753262,-131164.86187041804,2.8169230932470493
7,118,gmm_full,6,0.03225246319466003,4523.24153205181,-133329.8947440438,2.840985949724272
7,118,gmm_full,7,0.015274307499459362,4422.554934271387,-133312.5789845415,2.544688358899139
7,118,gmm_tied,1,,,-67805.98142468232,
7,118,gmm_tied,2,0.29594718820638183,4927.526898816627,-79225.9405661358,1.4947026571559114
7,118,gmm_tied,3,0.19492420902970364,8869.855578396715,-79726.53426079827,1.6106424343243824
7,118,gmm_tied,4,0.1938175253338197,9312.126775244831,-82488.74484430262,1.5129509273921764
7,118,gmm_tied,5,0.18159214549673716,9851.674988908064,-81969.85708289928,1.4762370801789921
7,118,gmm_tied,6,0.15834275213926735,7347.355640990519,-84755.93039205419,1.5889560330595474
7,118,gmm_tied,7,0.1379713730781922,6825.0533663115775,-84841.0144831341,1.540832854257564
7,118,gmm_diag,1,,,-47979.68658704199,
7,118,gmm_diag,2,0.212245283029764,12642.674831062364,-79087.90440311944,1.7875591743099315
7,118,gmm_diag,3,0.08399347997783076,7187.463649135169,-120026.6404003058,2.9073821207442627
7,118,gmm_diag,4,0.057713699102845656,5746.065180167501,-125367.40371870041,3.7689322810151467
7,118,gmm_diag,5,0.07250093980472852,5655.55165897869,-128292.58893986925,3.2365924653133917
7,118,gmm_diag,6,0.04754994818198529,5059.258792989064,-130487.8928000991,2.8034468980534215
7,118,gmm_diag,7,0.03130821838085827,4610.855609980239,-131612.8078194323,2.8872958441697265
7,118,gmm_spherical,1,,,-43012.16371162263,
7,118,gmm_spherical,2,0.24382131567250503,12415.394351744537,-56608.19156343008,1.787273300355846
7,118,gmm_spherical,3,0.19114774304014165,12684.583086565663,-67580.53698763864,1.5018111008840904
7,118,gmm_spherical,4,0.17279648874471107,10972.615115706052,-73152.53322991122,1.606116506474444
