,group_prob,group
0,0.9394799469361103,1
1,0.9880295828136512,1
2,0.8556915487788418,5
3,0.7548183752918028,5
4,0.9949895769913452,0
5,0.6442958419166277,4
6,0.9944003532792073,0
7,0.6233006551501009,1
8,0.6835546281719975,5
9,0.9962395286517347,0
10,0.6513175654269597,3
11,0.8201048385856623,1
12,0.4699689544401453,5
13,0.7628445642562699,5
14,0.5493914316347045,3
15,0.9400900182801558,4
16,0.8752373358792673,5
17,0.9679054639071537,5
18,0.9972173825057977,1
19,0.8048837328538565,5
20,0.9004218704624204,2
21,0.6418458723347266,3
22,0.6235741706905966,3
23,0.855048838628256,2
24,0.5888340845595904,1
25,0.7725952687553029,3
26,0.9934719658318796,0
27,0.9103102795513275,1
28,0.7611855359651613,3
29,0.8928987500408666,3
30,0.7751704797810647,3
31,0.8899703144842205,2
32,0.49975522978582204,3
33,0.6291978777221459,1
34,0.9972740028358442,0
35,0.7984884880760154,5
36,0.7836990406271266,2
37,0.997288495990988,0
38,0.9818923757150163,0
39,0.9950453767773337,0
40,0.49565997974298953,2
41,0.995264362602157,0
42,0.7121959769141735,3
43,0.9973647754647191,0
44,0.9944654079919807,0
45,0.9307815705689592,5
46,0.9996384329047895,1
47,0.6644986399469932,5
48,0.9244651027058519,2
49,0.9710748764983994,1
50,0.582095268904034,3
51,0.9966660105427709,0
52,0.8473460278602034,2
53,0.6198181071406276,3
54,0.996501870370042,0
55,0.8647331686171736,1
56,0.9929889402701385,0
57,0.9351392674224629,2
58,0.7679980023883437,2
59,0.7552064952341677,4
60,0.7614615269453252,3
61,0.9942205428182256,0
62,0.5857546577831788,3
63,0.9214219523119336,2
64,0.9953886850151091,0
65,0.9975741857153833,0
66,0.8987825791474173,5
67,0.9992481061235444,0
68,0.9871421017549484,4
69,0.9939347744747119,0
70,0.9924044436659661,0
71,0.9977953166653984,0
72,0.527771424484294,1
73,0.6744856824134859,3
74,0.7042482815475085,1
75,0.5293117590094012,5
76,0.6962276335318716,5
77,0.594355394259266,3
78,0.6082323163887796,3
79,0.6852759486402592,2
80,0.44376373581039713,1
81,0.7471416572987243,2
82,0.6928574672098725,5
83,0.7039737294877872,2
84,0.47827240758260475,3
85,0.9347858329328641,2
86,0.9226189990533309,3
87,0.5586246271747618,2
88,0.6103495032441744,5
89,0.6736887886322236,2
90,0.9899055910890768,0
91,0.8315862626358315,2
92,0.889768841442239,0
93,0.9995445879321042,4
94,0.9098737044473275,5
95,0.971081417056376,1
96,0.6032883757342634,5
97,0.608392856453611,4
98,0.9941165659325584,0
99,0.5968764373765426,3
100,0.9959014256291674,0
101,0.612079991203262,5
102,0.9368287096163397,5
103,0.6962878395498324,1
104,0.6076099089723657,3
105,0.8450732168371543,3
106,0.8394005984529266,1
107,0.9956193666520933,0
108,0.9341846591368824,5
109,0.9475370117441341,2
110,0.9969260754498912,0
111,0.5108648599130386,1
112,0.9220516855860197,2
113,0.996899880060467,0
114,0.9998225657729473,4
115,0.8489907340203193,3
116,0.960816526534998,2
117,0.8749281087618754,1
118,0.9095857118013682,2
119,0.9013825379678264,2
120,0.9892711864027512,0
121,0.5266811671870838,4
122,0.6773867258891446,2
123,0.684501271580853,3
124,0.9992624133855027,1
125,0.8530997076068355,2
126,0.7149661540489686,2
127,0.9914525932122625,0
128,0.7365539864630368,2
129,0.5073729058663614,3
130,0.599623616494642,3
131,0.40597793098760443,1
132,0.6174549998829935,3
133,0.7068209136208683,3
134,0.9028671836454657,2
135,0.8450750915921384,2
136,0.8198997983624335,2
137,0.7719464415809871,2
138,0.9999914015242946,4
139,0.5088935624658029,5
140,0.5147949127841941,3
141,0.8896594012031468,1
142,0.8446646379771048,2
143,0.9947929564881415,0
144,0.8079268458716049,5
145,0.7193187489210343,2
146,0.8484472862716261,2
147,0.6909918892464234,5
148,0.9787824471898251,0
149,0.7581511192659692,5
150,0.7364522247514065,5
151,0.6575032251229249,5
152,0.5643454645472226,4
153,0.6011505816149415,5
154,0.5149995356036325,2
155,0.49804225629167614,1
156,0.4635122719555782,5
157,0.9979524596730069,0
158,0.9947273243826648,0
159,0.6875508099770432,5
160,0.7289268399363638,2
161,0.9125977593823004,2
162,0.759645762608085,3
163,0.9972654557662215,0
164,0.996912876564382,1
165,0.8065809063148442,5
166,0.8342522431474503,5
167,0.5770330883164301,4
168,0.9951569471318237,0
169,0.9857972364726149,0
170,0.5916124422280843,2
171,0.9123632886618552,5
172,0.8182523088181671,3
173,0.9689672039594976,1
174,0.7572501291755076,2
175,0.9939198078174387,0
176,0.546831627783837,2
177,0.996235641209905,0
178,0.7423524392531274,5
179,0.8948803633357161,5
180,0.8986155293715017,5
181,0.6480409919798851,3
182,0.7812666721116731,5
183,0.9947270380307395,0
184,0.4895865664869818,2
185,0.7608179681749878,5
