date,expected_hospitalisation
2020-08-01,2.5e-14
2020-08-02,0.058187757
2020-08-03,0.17505644
2020-08-04,0.3766269
2020-08-05,0.601952
2020-08-06,0.8461031
2020-08-07,1.0898244
2020-08-08,1.2506007
2020-08-09,1.3905709
2020-08-10,1.5179052
2020-08-11,1.6341753
2020-08-12,1.7424898
2020-08-13,1.8439171
2020-08-14,1.9390138
2020-08-15,2.0326474
2020-08-16,2.1229832
2020-08-17,2.206711
2020-08-18,2.2842817
2020-08-19,2.3597615
2020-08-20,2.4371502
2020-08-21,2.5102625
2020-08-22,2.5796027
2020-08-23,2.6403139
2020-08-24,2.7020223
2020-08-25,2.763018
2020-08-26,2.821932
2020-08-27,2.877096
2020-08-28,2.9298203
2020-08-29,2.9847732
2020-08-30,3.0460622
2020-08-31,3.1062698
2020-09-01,3.1688025
2020-09-02,3.2282963
2020-09-03,3.2882495
2020-09-04,3.3462255
2020-09-05,3.401755
2020-09-06,3.4595017
2020-09-07,3.5147276
2020-09-08,3.5646315
2020-09-09,3.6148932
2020-09-10,3.662375
2020-09-11,3.7108538
2020-09-12,3.7560906
2020-09-13,3.8004284
2020-09-14,3.850466
2020-09-15,3.903457
2020-09-16,3.9678159
2020-09-17,4.0370283
2020-09-18,4.115013
2020-09-19,4.201877
2020-09-20,4.2967057
2020-09-21,4.3980565
2020-09-22,4.5066676
2020-09-23,4.6218567
2020-09-24,4.741254
2020-09-25,4.8749013
2020-09-26,5.019984
2020-09-27,5.1815414
2020-09-28,5.3603597
2020-09-29,5.56006
2020-09-30,5.771054
2020-10-01,6.000638
2020-10-02,6.2398615
2020-10-03,6.496766
2020-10-04,6.765755
2020-10-05,7.0568304
2020-10-06,7.3648853
2020-10-07,7.693177
2020-10-08,8.039164
2020-10-09,8.402908
2020-10-10,8.780492
2020-10-11,9.169039
2020-10-12,9.573824
2020-10-13,10.010475
2020-10-14,10.477463
2020-10-15,10.989695
2020-10-16,11.5397005
2020-10-17,12.137875
2020-10-18,12.776008
2020-10-19,13.426516
2020-10-20,14.092533
2020-10-21,14.767225
2020-10-22,15.4565115
2020-10-23,16.169645
2020-10-24,16.890463
2020-10-25,17.627138
2020-10-26,18.376554
2020-10-27,19.136751
2020-10-28,19.92214
2020-10-29,20.70999
2020-10-30,21.494284
2020-10-31,22.276577
2020-11-01,23.057013
2020-11-02,23.844439
2020-11-03,24.618046
2020-11-04,25.363596
2020-11-05,26.139225
2020-11-06,26.941603
2020-11-07,27.749022
2020-11-08,28.587387
2020-11-09,29.486378
2020-11-10,30.452532
2020-11-11,31.532875
2020-11-12,32.628506
2020-11-13,33.81081
2020-11-14,35.123287
2020-11-15,36.52999
2020-11-16,38.020523
2020-11-17,39.625042
2020-11-18,41.253613
2020-11-19,42.958065
2020-11-20,44.759537
2020-11-21,46.637314
2020-11-22,48.600697
2020-11-23,50.636868
2020-11-24,52.803112
2020-11-25,55.178352
2020-11-26,57.695694
2020-11-27,60.291267
2020-11-28,62.994736
2020-11-29,65.818375
2020-11-30,68.6874
2020-12-01,71.522675
2020-12-02,74.38938
2020-12-03,77.38357
2020-12-04,80.41984
2020-12-05,83.614296
2020-12-06,87.15021
2020-12-07,91.04697
2020-12-08,95.29324
2020-12-09,99.83029
2020-12-10,104.563065
2020-12-11,109.53735
2020-12-12,114.43515
2020-12-13,118.93809
2020-12-14,122.89282
2020-12-15,126.375755
2020-12-16,129.28343
2020-12-17,131.82848
2020-12-18,133.85745
2020-12-19,135.33485
2020-12-20,136.48715
2020-12-21,137.48763
2020-12-22,138.32544
2020-12-23,138.83975
2020-12-24,139.11795
2020-12-25,139.387
2020-12-26,139.68297
2020-12-27,139.98308
2020-12-28,140.26862
2020-12-29,140.40659
2020-12-30,140.66182
2020-12-31,140.25421
2021-01-01,139.03369
2021-01-02,137.01375
2021-01-03,134.51364
2021-01-04,131.5776
2021-01-05,128.36084
2021-01-06,124.77946
2021-01-07,121.378235
2021-01-08,118.24654
2021-01-09,115.45483
2021-01-10,112.56925
2021-01-11,109.64539
2021-01-12,106.69041
2021-01-13,103.607414
2021-01-14,100.56344
2021-01-15,97.46968
2021-01-16,94.37431
2021-01-17,91.295555
2021-01-18,88.217896
2021-01-19,85.146286
2021-01-20,82.165764
2021-01-21,79.26609
2021-01-22,76.37931
2021-01-23,73.500244
2021-01-24,70.786674
2021-01-25,68.17834
2021-01-26,65.641624
2021-01-27,63.231483
2021-01-28,60.84616
2021-01-29,58.575237
2021-01-30,56.369186
2021-01-31,54.319077
