date,expected_hospitalisation
2020-08-01,2.5e-14
2020-08-02,0.03132698
2020-08-03,0.094246455
2020-08-04,0.20276748
2020-08-05,0.32407746
2020-08-06,0.4555229
2020-08-07,0.586737
2020-08-08,0.67266595
2020-08-09,0.74855125
2020-08-10,0.8181873
2020-08-11,0.88342726
2020-08-12,0.9459146
2020-08-13,1.0063468
2020-08-14,1.0645214
2020-08-15,1.1220337
2020-08-16,1.1785324
2020-08-17,1.2348889
2020-08-18,1.2909966
2020-08-19,1.3473828
2020-08-20,1.4048402
2020-08-21,1.4626849
2020-08-22,1.5217831
2020-08-23,1.5823156
2020-08-24,1.6440283
2020-08-25,1.7071842
2020-08-26,1.7725652
2020-08-27,1.8408034
2020-08-28,1.9117064
2020-08-29,1.9859208
2020-08-30,2.0638149
2020-08-31,2.1455553
2020-09-01,2.231226
2020-09-02,2.320969
2020-09-03,2.4151585
2020-09-04,2.513572
2020-09-05,2.616209
2020-09-06,2.723122
2020-09-07,2.834216
2020-09-08,2.9491496
2020-09-09,3.0679731
2020-09-10,3.1899314
2020-09-11,3.3152566
2020-09-12,3.4438233
2020-09-13,3.5767455
2020-09-14,3.7144642
2020-09-15,3.8574603
2020-09-16,4.0071826
2020-09-17,4.163103
2020-09-18,4.326289
2020-09-19,4.4974637
2020-09-20,4.677057
2020-09-21,4.8653483
2020-09-22,5.0628433
2020-09-23,5.269792
2020-09-24,5.4863195
2020-09-25,5.71266
2020-09-26,5.9493904
2020-09-27,6.1974306
2020-09-28,6.4575562
2020-09-29,6.7304215
2020-09-30,7.017235
2020-10-01,7.319064
2020-10-02,7.6363335
2020-10-03,7.9694786
2020-10-04,8.318886
2020-10-05,8.685125
2020-10-06,9.06887
2020-10-07,9.470273
2020-10-08,9.889644
2020-10-09,10.327523
2020-10-10,10.780983
2020-10-11,11.245318
2020-10-12,11.713836
2020-10-13,12.178055
2020-10-14,12.627493
2020-10-15,13.054414
2020-10-16,13.452478
2020-10-17,13.824827
2020-10-18,14.178948
2020-10-19,14.526733
2020-10-20,14.88318
2020-10-21,15.267733
2020-10-22,15.692367
2020-10-23,16.166014
2020-10-24,16.692118
2020-10-25,17.272053
2020-10-26,17.90503
2020-10-27,18.588223
2020-10-28,19.315256
2020-10-29,20.084219
2020-10-30,20.896097
2020-10-31,21.75173
2020-11-01,22.65139
2020-11-02,23.594545
2020-11-03,24.580881
2020-11-04,25.60996
2020-11-05,26.681028
2020-11-06,27.79292
2020-11-07,28.944902
2020-11-08,30.137146
2020-11-09,31.370064
2020-11-10,32.644905
2020-11-11,33.964527
2020-11-12,35.331036
2020-11-13,36.747074
2020-11-14,38.214706
2020-11-15,39.73684
2020-11-16,41.317986
2020-11-17,42.960308
2020-11-18,44.666374
2020-11-19,46.43791
2020-11-20,48.277214
2020-11-21,50.189335
2020-11-22,52.17765
2020-11-23,54.243862
2020-11-24,56.392593
2020-11-25,58.626015
2020-11-26,60.955154
2020-11-27,63.389244
2020-11-28,65.93227
2020-11-29,68.59065
2020-11-30,71.37136
2020-12-01,74.27952
2020-12-02,77.32023
2020-12-03,80.49166
2020-12-04,83.79181
2020-12-05,87.22043
2020-12-06,90.77562
2020-12-07,94.44355
2020-12-08,98.207634
2020-12-09,102.04584
2020-12-10,105.93333
2020-12-11,109.84777
2020-12-12,113.75333
2020-12-13,117.60081
2020-12-14,121.36542
2020-12-15,125.018074
2020-12-16,128.54065
2020-12-17,131.92445
2020-12-18,135.15842
2020-12-19,138.22311
2020-12-20,141.09863
2020-12-21,143.71939
2020-12-22,145.94481
2020-12-23,147.61153
2020-12-24,148.5663
2020-12-25,148.69127
2020-12-26,147.91313
2020-12-27,146.19374
2020-12-28,143.56836
2020-12-29,140.20517
2020-12-30,136.27736
2020-12-31,131.97296
2021-01-01,127.431885
2021-01-02,122.80634
2021-01-03,118.236084
2021-01-04,113.8326
2021-01-05,109.68953
2021-01-06,105.910355
2021-01-07,102.52071
2021-01-08,99.53369
2021-01-09,96.93127
2021-01-10,94.68706
2021-01-11,92.768166
2021-01-12,91.120804
2021-01-13,89.67058
2021-01-14,88.375595
2021-01-15,87.20879
2021-01-16,86.15061
2021-01-17,85.18176
2021-01-18,84.28777
2021-01-19,83.45445
2021-01-20,82.675674
2021-01-21,81.95011
2021-01-22,81.27776
2021-01-23,80.65878
2021-01-24,80.09361
2021-01-25,79.583626
2021-01-26,79.12997
2021-01-27,78.73333
2021-01-28,78.39298
2021-01-29,78.108795
2021-01-30,77.88077
2021-01-31,77.70997
