date,expected_hospitalisation
2020-08-01,2.5e-14
2020-08-02,0.058188014
2020-08-03,0.17505722
2020-08-04,0.3766286
2020-08-05,0.6019547
2020-08-06,0.8461068
2020-08-07,1.0898293
2020-08-08,1.2574339
2020-08-09,1.4068394
2020-08-10,1.5475283
2020-08-11,1.6791615
2020-08-12,1.800629
2020-08-13,1.9109875
2020-08-14,2.0112073
2020-08-15,2.1076021
2020-08-16,2.2007728
2020-08-17,2.2831779
2020-08-18,2.3589168
2020-08-19,2.4339416
2020-08-20,2.5110557
2020-08-21,2.5845954
2020-08-22,2.653038
2020-08-23,2.7078264
2020-08-24,2.7660792
2020-08-25,2.8189316
2020-08-26,2.8664365
2020-08-27,2.9060237
2020-08-28,2.9366314
2020-08-29,2.9609685
2020-08-30,2.9858155
2020-08-31,2.9992263
2020-09-01,3.008938
2020-09-02,3.008704
2020-09-03,3.00345
2020-09-04,2.994357
2020-09-05,2.9873078
2020-09-06,2.9831128
2020-09-07,2.9800186
2020-09-08,2.9749167
2020-09-09,2.972981
2020-09-10,2.9641461
2020-09-11,2.9582257
2020-09-12,2.949578
2020-09-13,2.9388058
2020-09-14,2.930429
2020-09-15,2.924664
2020-09-16,2.930348
2020-09-17,2.9494488
2020-09-18,2.975711
2020-09-19,3.0096307
2020-09-20,3.0552669
2020-09-21,3.1138818
2020-09-22,3.187549
2020-09-23,3.2671118
2020-09-24,3.352972
2020-09-25,3.45483
2020-09-26,3.5731907
2020-09-27,3.7054346
2020-09-28,3.8491912
2020-09-29,4.005669
2020-09-30,4.1717305
2020-10-01,4.356271
2020-10-02,4.557083
2020-10-03,4.77366
2020-10-04,5.001152
2020-10-05,5.2552714
2020-10-06,5.526336
2020-10-07,5.8250303
2020-10-08,6.143997
2020-10-09,6.4749074
2020-10-10,6.8253245
2020-10-11,7.2025914
2020-10-12,7.5958586
2020-10-13,8.041958
2020-10-14,8.518779
2020-10-15,9.046953
2020-10-16,9.625454
2020-10-17,10.256534
2020-10-18,10.932164
2020-10-19,11.636594
2020-10-20,12.3255005
2020-10-21,13.044181
2020-10-22,13.780007
2020-10-23,14.535712
2020-10-24,15.305263
2020-10-25,16.084883
2020-10-26,16.877752
2020-10-27,17.723915
2020-10-28,18.591202
2020-10-29,19.4732
2020-10-30,20.35985
2020-10-31,21.235508
2020-11-01,22.106392
2020-11-02,22.932335
2020-11-03,23.67861
2020-11-04,24.373602
2020-11-05,25.051125
2020-11-06,25.701256
2020-11-07,26.339437
2020-11-08,27.025696
2020-11-09,27.799131
2020-11-10,28.6999
2020-11-11,29.701963
2020-11-12,30.744684
2020-11-13,31.937298
2020-11-14,33.22715
2020-11-15,34.55298
2020-11-16,36.023754
2020-11-17,37.586662
2020-11-18,39.185417
2020-11-19,40.871506
2020-11-20,42.656895
2020-11-21,44.56284
2020-11-22,46.580338
2020-11-23,48.640835
2020-11-24,50.775658
2020-11-25,53.08998
2020-11-26,55.464447
2020-11-27,57.85495
2020-11-28,60.36876
2020-11-29,63.00812
2020-11-30,65.60287
2020-12-01,68.24698
2020-12-02,70.9547
2020-12-03,73.96505
2020-12-04,77.15356
2020-12-05,80.577866
2020-12-06,84.39642
2020-12-07,88.747116
2020-12-08,93.528595
2020-12-09,98.62819
2020-12-10,103.92614
2020-12-11,109.47761
2020-12-12,114.949005
2020-12-13,120.02044
2020-12-14,124.41963
2020-12-15,128.17259
2020-12-16,131.59726
2020-12-17,134.88475
2020-12-18,137.58096
2020-12-19,139.45085
2020-12-20,140.82101
2020-12-21,141.94714
2020-12-22,142.97343
2020-12-23,143.39906
2020-12-24,143.07692
2020-12-25,142.85652
2020-12-26,142.63135
2020-12-27,142.42151
2020-12-28,142.10068
2020-12-29,141.50694
2020-12-30,141.21089
2020-12-31,140.0674
2021-01-01,137.83537
2021-01-02,134.98381
2021-01-03,131.91638
2021-01-04,128.58656
2021-01-05,125.20887
2021-01-06,121.33125
2021-01-07,117.863464
2021-01-08,114.84467
2021-01-09,112.21771
2021-01-10,109.453064
2021-01-11,106.75428
2021-01-12,104.10861
2021-01-13,101.45079
2021-01-14,98.912895
2021-01-15,96.3929
2021-01-16,93.909134
2021-01-17,91.448654
2021-01-18,88.8968
2021-01-19,86.29279
2021-01-20,83.68774
2021-01-21,81.16824
2021-01-22,78.50849
2021-01-23,75.70212
2021-01-24,73.01395
2021-01-25,70.41672
2021-01-26,67.86944
2021-01-27,65.471535
2021-01-28,63.037327
2021-01-29,60.77313
2021-01-30,58.576
2021-01-31,56.51633
