date,expected_hospitalisation
2020-08-01,2.5e-14
2020-08-02,0.05817313
2020-08-03,0.17501244
2020-08-04,0.37653226
2020-08-05,0.60180074
2020-08-06,0.8458904
2020-08-07,1.0895505
2020-08-08,1.271671
2020-08-09,1.4470603
2020-08-10,1.6215014
2020-08-11,1.7959507
2020-08-12,1.9717073
2020-08-13,2.1495457
2020-08-14,2.3279188
2020-08-15,2.5087523
2020-08-16,2.6898828
2020-08-17,2.874926
2020-08-18,3.062542
2020-08-19,3.2556
2020-08-20,3.4538698
2020-08-21,3.6571572
2020-08-22,3.869366
2020-08-23,4.0882964
2020-08-24,4.3171906
2020-08-25,4.5537267
2020-08-26,4.797319
2020-08-27,5.0489783
2020-08-28,5.3058486
2020-08-29,5.5647507
2020-08-30,5.8279123
2020-08-31,6.0944004
2020-09-01,6.363531
2020-09-02,6.63829
2020-09-03,6.917564
2020-09-04,7.204732
2020-09-05,7.5026913
2020-09-06,7.8122296
2020-09-07,8.126238
2020-09-08,8.452966
2020-09-09,8.789433
2020-09-10,9.1285925
2020-09-11,9.483162
2020-09-12,9.85017
2020-09-13,10.227242
2020-09-14,10.627916
2020-09-15,11.050546
2020-09-16,11.497348
2020-09-17,11.966687
2020-09-18,12.441549
2020-09-19,12.92797
2020-09-20,13.429706
2020-09-21,13.937097
2020-09-22,14.437696
2020-09-23,14.945482
2020-09-24,15.465421
2020-09-25,16.004335
2020-09-26,16.554585
2020-09-27,17.114637
2020-09-28,17.691265
2020-09-29,18.294138
2020-09-30,18.911469
2020-10-01,19.559254
2020-10-02,20.231226
2020-10-03,20.927784
2020-10-04,21.655138
2020-10-05,22.40644
2020-10-06,23.174376
2020-10-07,23.965584
2020-10-08,24.783113
2020-10-09,25.627514
2020-10-10,26.50487
2020-10-11,27.402412
2020-10-12,28.326477
2020-10-13,29.285278
2020-10-14,30.26834
2020-10-15,31.28895
2020-10-16,32.35481
2020-10-17,33.485374
2020-10-18,34.680813
2020-10-19,35.922497
2020-10-20,37.226597
2020-10-21,38.60893
2020-10-22,40.030113
2020-10-23,41.45531
2020-10-24,42.86771
2020-10-25,44.268997
2020-10-26,45.671623
2020-10-27,47.070267
2020-10-28,48.44016
2020-10-29,49.804073
2020-10-30,51.15965
2020-10-31,52.440826
2020-11-01,53.63342
2020-11-02,54.727333
2020-11-03,55.694786
2020-11-04,56.58483
2020-11-05,57.40199
2020-11-06,58.15254
2020-11-07,58.89147
2020-11-08,59.65548
2020-11-09,60.421043
2020-11-10,61.198067
2020-11-11,61.931526
2020-11-12,62.582645
2020-11-13,63.20228
2020-11-14,63.8091
2020-11-15,64.378975
2020-11-16,64.934715
2020-11-17,65.50179
2020-11-18,66.07422
2020-11-19,66.682976
2020-11-20,67.26192
2020-11-21,67.810036
2020-11-22,68.3428
2020-11-23,68.90566
2020-11-24,69.47578
2020-11-25,70.09885
2020-11-26,70.77516
2020-11-27,71.575745
2020-11-28,72.490776
2020-11-29,73.5038
2020-11-30,74.55885
2020-12-01,75.72024
2020-12-02,76.91416
2020-12-03,78.11811
2020-12-04,79.3418
2020-12-05,80.53684
2020-12-06,81.7394
2020-12-07,82.99204
2020-12-08,84.256874
2020-12-09,85.588036
2020-12-10,86.99499
2020-12-11,88.41326
2020-12-12,89.858955
2020-12-13,91.24905
2020-12-14,92.59839
2020-12-15,93.8119
2020-12-16,94.9864
2020-12-17,96.096954
2020-12-18,97.177475
2020-12-19,98.203865
2020-12-20,99.17425
2020-12-21,100.05437
2020-12-22,100.93623
2020-12-23,101.73437
2020-12-24,102.43839
2020-12-25,103.15696
2020-12-26,103.729385
2020-12-27,104.21554
2020-12-28,104.664505
2020-12-29,105.04147
2020-12-30,105.29755
2020-12-31,105.40354
2021-01-01,105.2824
2021-01-02,104.98889
2021-01-03,104.78992
2021-01-04,104.59099
2021-01-05,104.35236
2021-01-06,104.09363
2021-01-07,103.89386
2021-01-08,103.697784
2021-01-09,103.67416
2021-01-10,103.53891
2021-01-11,103.35936
2021-01-12,103.18267
2021-01-13,103.006096
2021-01-14,102.83175
2021-01-15,102.64395
2021-01-16,102.445755
2021-01-17,102.23372
2021-01-18,101.97426
2021-01-19,101.712105
2021-01-20,101.416435
2021-01-21,101.11234
2021-01-22,100.81047
2021-01-23,100.42155
2021-01-24,100.02346
2021-01-25,99.60874
2021-01-26,99.1798
2021-01-27,98.71183
2021-01-28,98.26006
2021-01-29,97.817535
2021-01-30,97.39852
2021-01-31,97.01551
