,group
0,1
1,3
2,3
3,3
4,0
5,3
6,0
7,0
8,3
9,0
10,0
11,3
12,3
13,0
14,0
15,3
16,3
17,0
18,3
19,0
20,0
21,3
22,3
23,0
24,0
25,0
26,3
27,0
28,3
29,3
30,3
31,0
32,3
33,0
34,0
35,3
36,0
37,3
38,3
39,0
40,0
41,0
42,3
43,0
44,0
45,0
46,0
47,4
48,0
49,3
50,4
51,3
52,0
53,0
54,0
55,3
56,3
57,0
58,3
59,0
60,0
61,0
62,0
63,0
64,3
65,0
66,3
67,0
68,3
69,3
70,0
71,0
72,0
73,3
74,0
75,2
76,0
77,0
78,0
79,0
80,0
81,3
82,0
83,0
84,0
85,0
86,3
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,3
97,3
98,3
99,3
100,0
101,3
102,0
103,3
104,0
105,0
106,3
107,3
108,4
109,3
110,0
111,3
112,0
113,3
114,3
115,3
116,0
117,1
118,0
119,3
120,3
121,0
122,3
123,0
124,0
125,3
126,0
127,3
128,3
129,0
130,0
131,0
132,0
133,3
134,0
135,3
136,0
137,0
138,0
139,0
140,3
141,1
142,3
143,3
144,2
145,3
146,0
147,0
148,0
149,3
150,3
151,0
152,0
153,3
154,0
155,3
156,0
157,0
158,0
159,3
160,3
161,3
162,0
163,3
164,3
165,0
166,0
167,3
168,3
169,0
170,3
171,0
172,3
173,0
174,0
175,0
176,0
177,3
178,3
179,0
180,0
181,3
182,3
183,0
184,0
185,0
186,0
187,0
188,3
189,3
190,0
191,0
192,0
193,0
194,0
195,3
196,0
197,0
198,0
199,0
200,3
201,3
202,0
203,0
204,3
205,3
206,0
207,0
208,0
209,1
210,0
211,3
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,3
224,3
225,3
226,0
227,3
228,3
229,3
230,0
231,0
232,3
233,3
234,0
235,3
236,3
237,0
238,0
239,0
240,3
241,0
242,0
243,0
244,0
245,3
246,3
247,3
248,3
249,3
250,3
251,3
252,0
253,0
254,1
255,3
256,3
257,3
258,0
259,3
260,0
261,0
262,3
263,3
264,0
265,0
266,0
267,0
268,3
269,0
270,0
271,0
272,1
273,3
274,0
275,3
276,3
277,0
278,3
279,3
280,3
281,0
282,0
283,3
284,3
285,0
286,3
287,0
288,3
289,0
290,3
291,3
292,3
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,3
302,0
303,3
304,0
305,3
306,0
307,3
308,0
309,3
310,0
311,0
312,3
313,3
314,3
315,0
316,3
317,3
318,0
319,0
320,0
321,0
322,3
323,3
324,0
325,0
326,3
327,0
328,0
329,3
330,0
331,3
332,0
333,0
334,0
335,0
336,0
337,3
338,3
339,0
340,0
341,0
342,3
343,3
344,0
345,3
346,3
347,3
348,0
349,3
350,3
351,3
352,3
353,3
354,1
355,3
356,3
357,3
358,0
359,0
360,0
361,0
362,3
363,0
364,0
365,0
366,3
367,0
368,3
369,0
370,3
371,3
372,0
373,0
374,3
375,3
376,0
377,3
378,3
379,0
380,0
381,0
382,0
383,0
384,0
385,0
386,3
387,3
388,3
389,3
390,0
391,0
392,3
393,0
394,0
395,0
396,0
397,4
398,0
399,0
400,0
401,3
402,3
403,3
404,0
405,0
406,1
407,0
408,0
409,0
410,0
411,3
412,3
413,0
414,3
415,3
416,3
417,3
418,0
419,3
420,0
421,0
422,0
423,3
424,0
425,3
426,3
427,0
428,3
429,3
430,0
431,3
432,0
433,0
434,3
435,0
436,1
437,3
438,3
439,0
440,0
441,0
442,3
443,0
444,3
445,3
446,3
447,3
448,3
449,3
450,3
451,3
452,0
453,0
454,0
455,3
456,3
457,0
458,0
459,3
460,0
461,0
462,3
463,0
464,0
465,3
466,0
467,0
468,0
469,0
470,0
471,0
472,3
473,0
474,3
475,3
476,3
477,3
478,3
479,0
480,3
481,3
482,3
483,3
484,0
485,3
486,0
487,0
488,3
489,3
490,0
491,0
492,0
493,0
494,0
495,0
496,0
497,0
498,3
499,0
500,0
501,0
502,3
503,3
504,3
505,3
506,0
507,3
508,0
509,3
510,0
511,0
512,0
513,0
514,3
515,3
516,0
517,0
518,3
519,0
520,0
521,3
522,0
523,0
524,0
525,3
526,0
527,3
528,3
529,3
530,0
531,0
532,3
533,0
534,3
535,0
536,0
537,0
538,3
539,0
540,0
541,3
542,0
543,3
544,3
545,3
546,0
547,0
548,0
549,0
550,0
551,0
552,1
553,0
554,0
555,3
556,0
557,0
558,0
559,3
560,3
561,0
562,0
563,3
564,0
565,0
566,3
567,0
568,3
569,0
570,3
571,3
572,1
573,3
574,0
575,3
576,0
577,3
578,0
579,1
580,0
581,1
582,0
583,3
584,3
585,3
586,0
587,0
588,0
589,0
590,0
591,0
592,0
593,0
594,3
595,3
596,0
597,4
598,3
599,3
600,1
601,0
602,3
603,0
604,0
605,3
606,0
607,0
608,3
609,3
610,0
611,3
612,0
613,3
614,3
615,0
616,0
617,0
618,0
619,3
620,3
621,3
622,0
623,3
624,0
625,0
626,3
627,3
628,1
629,3
630,0
631,0
632,0
633,0
634,0
635,3
636,3
637,0
638,0
639,3
640,0
641,3
642,0
643,0
644,3
645,3
646,3
647,3
648,1
649,0
650,0
651,3
652,0
653,0
654,0
655,0
656,0
657,0
658,3
659,0
660,3
661,3
662,0
663,0
664,0
665,0
666,3
667,0
668,0
669,3
670,3
671,0
672,3
673,0
674,3
675,3
676,3
677,3
678,3
679,0
680,3
681,0
682,1
683,3
684,2
685,0
686,3
687,0
688,0
689,3
690,0
691,0
692,3
693,3
694,0
695,0
696,0
697,3
698,0
699,3
700,0
701,3
702,3
703,0
704,1
705,3
706,0
707,3
708,0
709,3
710,3
711,0
712,0
713,0
714,3
715,0
716,0
717,0
718,3
719,3
720,3
721,3
722,0
723,3
724,0
725,3
726,3
727,0
728,3
729,3
730,0
731,2
732,3
733,0
734,0
735,3
736,0
737,3
738,1
739,0
740,0
741,3
742,0
743,0
744,3
745,0
746,3
747,0
748,0
749,0
750,3
751,3
752,0
753,0
754,3
755,3
756,0
757,0
758,0
759,0
760,0
761,3
762,3
763,3
764,0
765,3
766,3
767,3
768,0
769,0
770,3
771,3
772,3
773,0
774,3
775,3
776,3
777,0
778,3
779,0
780,0
781,0
782,3
783,3
784,3
785,0
786,3
787,3
788,0
789,0
790,0
791,3
792,0
793,3
794,0
795,3
796,3
797,0
798,0
799,0
800,1
801,3
802,3
803,0
804,0
805,0
806,0
807,3
808,3
809,3
810,3
811,0
812,0
813,0
814,3
815,3
816,0
817,0
818,0
819,0
820,0
821,3
822,1
823,0
824,3
825,0
826,3
827,0
828,0
829,0
830,0
831,0
832,3
833,0
834,0
835,3
836,3
837,0
838,3
839,3
840,3
841,0
842,3
843,0
844,0
845,0
846,3
847,0
848,0
849,0
850,3
851,0
852,3
853,0
854,4
855,3
856,0
857,0
858,0
859,0
860,0
861,0
862,4
863,0
864,0
865,3
866,0
867,0
868,0
869,0
870,3
871,0
872,3
873,3
874,0
875,3
876,0
877,0
878,0
879,0
880,3
881,0
882,3
883,3
884,0
885,1
886,0
887,3
888,3
889,3
890,3
891,0
892,0
893,3
894,0
895,3
896,0
897,3
898,0
899,1
900,3
901,3
902,3
903,0
904,3
905,3
906,0
907,0
908,0
909,0
910,0
911,0
912,3
913,3
914,0
915,3
916,0
917,0
918,3
919,0
920,3
921,3
922,0
923,3
924,0
925,0
926,0
927,0
928,3
929,0
930,3
931,0
932,3
933,3
934,0
935,0
936,3
937,0
938,3
939,0
940,0
941,3
942,3
943,3
944,0
945,0
946,3
947,0
948,3
949,0
950,0
951,0
952,0
953,0
954,0
955,3
956,0
957,0
958,3
959,0
960,0
961,3
962,3
963,0
964,0
965,0
966,0
967,0
968,0
969,3
970,3
971,0
972,0
973,3
974,0
975,0
976,0
977,3
978,0
979,3
980,0
981,0
982,0
983,3
984,1
985,0
986,3
987,0
988,3
989,3
990,3
991,0
992,3
993,0
994,3
995,3
996,0
997,0
998,3
999,0
1000,3
1001,0
1002,0
1003,3
1004,1
1005,0
1006,0
1007,3
1008,3
1009,0
1010,3
1011,0
1012,3
1013,0
1014,0
1015,3
1016,1
1017,0
1018,3
1019,0
1020,3
1021,0
1022,0
1023,3
1024,0
1025,3
1026,3
1027,1
1028,0
1029,0
1030,3
1031,3
1032,3
1033,3
1034,1
1035,3
1036,3
1037,3
1038,0
1039,0
1040,0
1041,3
1042,0
1043,3
1044,0
1045,0
1046,3
1047,0
1048,1
1049,0
1050,0
1051,0
1052,0
1053,0
1054,0
1055,3
1056,0
1057,0
1058,3
1059,0
1060,3
1061,0
1062,0
1063,0
1064,0
1065,0
1066,0
1067,0
1068,0
1069,3
1070,3
1071,0
1072,0
1073,0
1074,0
1075,3
1076,0
1077,3
1078,3
1079,0
1080,3
1081,3
1082,3
1083,3
1084,0
1085,3
1086,0
1087,0
1088,3
1089,0
1090,3
1091,3
1092,0
1093,0
1094,3
1095,3
1096,3
1097,3
1098,0
1099,3
1100,3
1101,0
1102,3
1103,3
1104,0
1105,0
1106,0
1107,0
1108,3
1109,0
1110,3
1111,3
1112,3
1113,0
1114,0
1115,0
1116,0
1117,3
1118,0
1119,1
1120,0
1121,3
1122,0
1123,3
1124,0
1125,0
1126,0
1127,3
1128,3
1129,3
1130,0
1131,3
1132,3
1133,3
1134,0
1135,0
1136,3
1137,3
1138,0
1139,0
1140,0
1141,3
1142,0
1143,0
1144,3
1145,0
1146,0
1147,0
1148,3
1149,0
1150,3
1151,0
1152,3
1153,0
1154,0
1155,0
1156,0
1157,3
1158,0
1159,0
1160,0
1161,3
1162,0
1163,0
1164,0
1165,0
1166,3
1167,3
1168,1
1169,0
1170,0
1171,3
1172,3
1173,0
1174,3
1175,0
1176,0
1177,0
1178,0
1179,0
1180,3
1181,3
1182,3
1183,0
1184,3
1185,3
1186,3
1187,0
1188,3
1189,3
1190,3
1191,0
1192,0
1193,0
1194,0
1195,0
1196,3
1197,0
1198,3
1199,0
1200,3
1201,0
1202,0
1203,3
1204,0
1205,0
1206,3
1207,3
1208,3
1209,0
1210,2
1211,3
1212,3
1213,0
1214,3
1215,0
1216,0
1217,0
1218,3
1219,0
1220,3
1221,0
1222,0
1223,0
1224,0
1225,0
1226,2
1227,3
1228,3
1229,0
1230,3
1231,3
1232,3
1233,0
1234,3
1235,3
1236,3
1237,0
1238,3
1239,3
1240,0
1241,0
1242,3
1243,4
1244,3
1245,0
1246,0
1247,3
1248,3
1249,0
1250,3
1251,0
1252,3
1253,3
1254,3
1255,0
1256,0
1257,0
