iteration,random_seed,method,number_cluster,silhouette_score,ch_score,model_specific_score,db_score
0,148,gmm_full,2,0.1606453566958767,6215.356617858638,-124545.4179642677,2.639619881030985
0,148,gmm_full,3,0.023921477019425163,4086.540060620509,-132886.22130133573,3.7669658493899014
0,148,gmm_full,4,0.03099362371196176,3610.698001083033,-168071.86353941276,3.169302027131212
0,148,gmm_full,5,0.01819694214701427,3376.646512219271,-172425.82385527194,3.4144538342132256
0,148,gmm_full,6,0.004999912038556776,3083.3375403511486,-174078.28699128298,4.158289481236646
0,148,gmm_full,7,-0.0003043683118788667,2794.835575099302,-176996.71380451098,3.8634353390619336
0,148,gmm_tied,2,0.24130391564164547,3581.647358960849,-103728.30262911798,1.8113483603290987
0,148,gmm_tied,3,0.2039001597101138,4006.231380933492,-115503.74574003647,1.8740635627075626
0,148,gmm_tied,4,0.14593939711845463,5716.885274128744,-115611.22503667652,1.859457572324041
0,148,gmm_tied,5,0.1373333435272311,5500.422747963238,-117544.57981238762,1.8139270893156987
0,148,gmm_tied,6,0.11970065673924311,5260.654692111179,-117484.39579529157,1.79298885097132
0,148,gmm_tied,7,0.11484986182221356,5121.909348720748,-118020.6537278027,1.8581874786090746
0,148,gmm_diag,2,0.15405508866279366,8395.993042846449,-106780.64645564275,2.2865959037508885
0,148,gmm_diag,3,0.05976330155405059,5108.355258165058,-122787.71606451213,2.934524835085283
0,148,gmm_diag,4,0.04534506947740128,4121.544507313133,-155734.83840556905,3.5828298039149615
0,148,gmm_diag,5,0.031005169640262436,3832.1673718915845,-162533.18203211715,3.5974454667667244
0,148,gmm_diag,6,0.0358966436755634,3715.071989531587,-167209.69456524946,3.246994149581153
0,148,gmm_diag,7,0.014284185617473574,3391.9445277313584,-169602.0302111181,3.1396261061883877
0,148,gmm_spherical,2,0.21451588853239156,8601.196201333669,-76747.50343190768,2.2079325059613573
0,148,gmm_spherical,3,0.1264072345998924,8306.724246254968,-86754.73267965314,1.9042454498260308
0,148,gmm_spherical,4,0.08730562143577056,6388.07286992987,-93643.06268021872,2.444447724920667
0,148,gmm_spherical,5,0.10510964917677003,6151.816016886217,-97008.24279221085,2.1970068138491894
0,148,gmm_spherical,6,0.11212866749788196,5811.349161294246,-99894.59642804552,1.9523500495558246
0,148,gmm_spherical,7,0.10755013600984478,5734.302250831464,-102595.59591010785,1.8057632296079775
0,148,kmeans,2,0.1866853000960431,10524.919778101048,9059.16900232821,2.0005255380717415
0,148,kmeans,3,0.15420075477371925,9627.262451803103,7948.780819885293,1.7921077744338492
0,148,kmeans,4,0.1581670634671357,8108.082396426056,7356.826351297161,1.7969647381911151
0,148,kmeans,5,0.1443888574078877,7364.362444089468,6871.105627546751,1.7394036290244372
0,148,kmeans,6,0.14671093483804865,6955.830936196736,6443.29030563063,1.707526414760584
0,148,kmeans,7,0.14027442381513744,6655.314111328562,6081.963564992377,1.6260614063841639
1,181,gmm_full,2,0.16061283088525213,6213.965692413812,-124545.81272085701,2.639987967091682
1,181,gmm_full,3,0.023170658464392334,4082.3836821282903,-132901.1909106876,3.7539330690992494
1,181,gmm_full,4,0.022371148752118913,3486.4891612134456,-168095.43096157018,3.2780969658391594
1,181,gmm_full,5,0.020875138046906872,3480.36739715661,-172377.26966325197,3.3724146659812178
1,181,gmm_full,6,0.02068976293144733,3110.091114198425,-174738.0133848141,3.2859590994915773
1,181,gmm_full,7,-0.0014803149797934583,2788.451767174008,-176974.5385195,3.919132205304988
1,181,gmm_tied,2,0.24130391564164547,3581.647358960849,-103728.36558289907,1.8113483603290987
1,181,gmm_tied,3,0.14195780873662892,6036.779799107439,-104212.87435085133,2.020249764354441
1,181,gmm_tied,4,0.14600630139294782,5712.198151259998,-115613.30865247347,1.8546851309106263
1,181,gmm_tied,5,0.13800090658148995,5477.928128417787,-117575.96637785381,1.8103970650588006
1,181,gmm_tied,6,0.12784279676496194,5007.275896306273,-117805.66714390843,1.769346090277958
1,181,gmm_tied,7,0.1137902464084155,5085.261615754941,-118042.60571327264,1.8508931801364377
1,181,gmm_diag,2,0.15402854202654742,8395.824738961386,-106781.05856884726,2.286609788700064
1,181,gmm_diag,3,0.059519666430115865,5118.178178026952,-122756.98424244781,2.9286608785665504
1,181,gmm_diag,4,0.03208011715023453,4140.570390389476,-155848.19261215025,4.484245188281058
1,181,gmm_diag,5,0.03062187443232796,3826.894909145707,-162515.9066830566,3.604677808088077
1,181,gmm_diag,6,0.03830653503856024,3729.20686499488,-167291.2593112287,3.220302360469409
1,181,gmm_diag,7,0.014134830311300165,3374.9720267403145,-169728.82183290343,3.146171999917108
1,181,gmm_spherical,2,0.2145755447772252,8599.866578183664,-76747.68734719843,2.2078921130299882
1,181,gmm_spherical,3,0.12645811149139166,8310.452685316357,-86752.53220583945,1.9035728530875649
1,181,gmm_spherical,4,0.0879037468378047,6391.041091170174,-93643.16193740162,2.451015456975227
1,181,gmm_spherical,5,0.10846347401339207,6280.149493716123,-96812.15771343769,2.165881114841597
1,181,gmm_spherical,6,0.11129588086042523,5782.464362390548,-99891.904940578,1.9522976216786254
1,181,gmm_spherical,7,0.10702490709027918,5698.206153751076,-102745.36611081504,1.8241129666648075
1,181,kmeans,2,0.18673885474653482,10528.020950141947,9059.168659724055,1.9999335887277483
1,181,kmeans,3,0.15424864494368054,9627.660856402328,7948.806144026406,1.7923890893690888
1,181,kmeans,4,0.15815979203927794,8109.77663191163,7356.899446089213,1.8053526108008433
1,181,kmeans,5,0.1444292626812179,7363.796984307423,6871.148091468187,1.7402577867996882
1,181,kmeans,6,0.15031085144725848,6973.152039470325,6437.490708199738,1.6761032495487571
1,181,kmeans,7,0.14039923338239374,6647.474933340258,6082.0762072921825,1.6117232324386654
2,199,gmm_full,2,0.1605886437501355,6213.4472233787665,-124545.9542693723,2.6401871730107986
2,199,gmm_full,3,0.023082300387546877,4080.733630821693,-132898.68185734254,3.755660932289018
2,199,gmm_full,4,0.0304636726614739,3996.7359124566624,-137438.23483963177,3.42143065732
2,199,gmm_full,5,0.016820108917714374,3293.8295423089517,-172712.06402751827,3.3888172771098057
2,199,gmm_full,6,0.012614931695725104,3043.807185604292,-174690.8501139051,3.4121557921779675
2,199,gmm_full,7,0.004168005606115003,2828.072532896088,-176596.4219629578,3.442924045989146
2,199,gmm_tied,2,0.2412904788776169,3582.2941871592006,-103728.1519800446,1.8114535432695988
2,199,gmm_tied,3,0.2039026758126192,4001.880127840631,-115505.73891910257,1.8739407089333824
2,199,gmm_tied,4,0.145970748637529,5708.774001936267,-115618.53272474911,1.8549030181999067
2,199,gmm_tied,5,0.13733713561913788,5512.148651558364,-117529.3163190438,1.8147839400872634
2,199,gmm_tied,6,0.12670896013033636,5218.97807683688,-117685.0526954004,1.7742780027808562
2,199,gmm_tied,7,0.11625547386179244,5246.016277471584,-117910.15971425998,1.8298222822132735
2,199,gmm_diag,2,0.15402854202654742,8395.824738961386,-106781.21709626203,2.286609788700064
2,199,gmm_diag,3,0.05967429930375839,5112.2161184683555,-122775.27414972745,2.9320268759726065
2,199,gmm_diag,4,0.06161210659258183,4723.874585008384,-130226.27227704105,2.6159077619420317
2,199,gmm_diag,5,0.030998723712380275,3832.660955031622,-162546.2017164656,3.595332002874578
2,199,gmm_diag,6,0.03589042622847917,3719.947835406767,-167180.79599703848,3.246357532796477
2,199,gmm_diag,7,0.014278145039519175,3393.3359712882084,-169597.32576639633,3.1377390489740504
2,199,gmm_spherical,2,0.21455763836783234,8601.44265218554,-76747.59031862978,2.2077274099788156
2,199,gmm_spherical,3,0.12645231001578397,8311.019760849846,-86753.3269008577,1.9034025391554703
2,199,gmm_spherical,4,0.08286718303962745,6246.953658329073,-93603.4628195196,2.448392038447123
2,199,gmm_spherical,5,0.10490387160271097,6139.178392017342,-97026.02251865779,2.201391847259585
2,199,gmm_spherical,6,0.11199861235058137,5805.3082420537785,-99877.0068778603,1.950906778260543
2,199,gmm_spherical,7,0.107555814470905,5737.039323277278,-102583.4330232788,1.8043091324175327
2,199,kmeans,2,0.18677947401105913,10527.528672207607,9059.162225209839,1.999954648960553
2,199,kmeans,3,0.1543080004493901,9623.955554027225,7948.787874030113,1.7941200355822164
2,199,kmeans,4,0.15813880583451592,8110.023770028869,7356.870523474792,1.8050470424103247
2,199,kmeans,5,0.14364777546907417,7359.143258387165,6871.035953173954,1.7416255422697078
2,199,kmeans,6,0.1503111298331669,6973.246633042008,6437.496212734477,1.6760639674939217
2,199,kmeans,7,0.14000158592948875,6656.666403525608,6082.112048453297,1.6249464889621936
