iteration,random_seed,method,number_cluster,silhouette_score,ch_score,model_specific_score,db_score
2,75,gmm_tied,3,0.141969789848456,6036.5604810281175,-104213.7723959121,2.019931030915115
2,75,gmm_tied,4,0.1460141984230336,5711.9530806574585,-115612.57764057818,1.8545183727019656
2,75,gmm_tied,5,0.1371455141530345,5493.784284759765,-117543.3065542202,1.8157647626799995
2,75,gmm_tied,6,0.127340207331792,5181.208970587139,-117744.00512981284,1.7734683603177663
2,75,gmm_tied,7,0.102019770577418,4780.14698795889,-117899.04762103443,1.817089151130649
2,75,kmeans,2,0.1867956354146733,10527.447147295345,9059.16083934316,1.9998949745418764
2,75,kmeans,3,0.1541074005724375,9624.392325374589,7948.78706025737,1.7926684525958363
2,75,kmeans,4,0.1581650989471167,8107.609509624662,7356.77385295573,1.7987651970372376
2,75,kmeans,5,0.1442739009450228,7362.88065476633,6871.075022788589,1.7351907285486663
2,75,kmeans,6,0.1502964688625741,6973.118940438584,6437.495761446511,1.6762686999684515
2,75,kmeans,7,0.139457774722239,6655.074461777033,6081.982417751534,1.6344947728642307
2,75,nnmf,2,0.2410986271717085,4809.854398104219,77.34796588236732,1.7350936053940935
2,75,nnmf,3,0.1009908472826959,4420.258595195835,64.70201481908813,2.1822689011878187
2,75,nnmf,4,0.0710057364551673,3358.6713311128437,52.823419993964784,2.058168988428404
2,75,nnmf,5,0.0673321952121684,2683.4048490185382,37.32622751245873,1.876759615584625
2,75,nnmf,6,0.096676960906069,1532.745125693927,25.5828813245302,1.797349241617556
2,75,nnmf,7,0.0623314710122559,1062.921594802049,0.6441161740502572,1.819333456950446
3,134,gmm_diag,2,0.1540285420265474,8395.824738961386,-106780.9559149025,2.286609788700064
3,134,gmm_diag,3,0.0597253110121579,5110.360834323329,-122780.48320459036,2.9332077629787867
3,134,gmm_diag,4,0.0305185677067802,4140.325253153588,-155861.60512099092,4.49003547029656
3,134,gmm_diag,5,0.0308391206822875,3832.509541945161,-162513.5439641495,3.601838938817587
3,134,gmm_diag,6,0.0337125085745399,3641.03696483617,-167123.60678252066,3.2417927737533656
3,134,gmm_diag,7,0.0155933177906724,3353.966595395705,-170142.4988683186,3.635938942936657
3,134,gmm_full,2,0.1606238041534917,6214.334265644724,-124545.73170047188,2.6398861922375687
3,134,gmm_full,3,0.02320076952132,4081.871800174142,-132902.39924355652,3.759702960637911
3,134,gmm_full,4,0.0219205900220667,3481.915962268574,-168099.40089320968,3.284831371023017
3,134,gmm_full,5,0.0187958213662618,3390.0875357468867,-172532.09819696855,3.447560514043552
3,134,gmm_full,6,0.0130041426133346,3046.3740585431506,-174690.49399519997,3.404063338744622
3,134,gmm_full,7,0.0017461807279651,2814.1732229364434,-176717.02999282305,3.755279041491258
3,134,gmm_spherical,2,0.2145839779162157,8600.114281091783,-76747.70568208028,2.2078230089206903
3,134,gmm_spherical,3,0.1264561572038967,8306.89445125758,-86752.93272658519,1.90449469315362
3,134,gmm_spherical,4,0.0879001869411728,6391.413209807013,-93643.0424443051,2.4514419729925043
3,134,gmm_spherical,5,0.1048788002574512,6140.451322142338,-97023.7050759349,2.200848100656974
3,134,gmm_spherical,6,0.1210345901388666,6018.194867370967,-99874.71947319474,2.0113381713624734
3,134,gmm_spherical,7,0.1055139049281363,5600.280390983008,-102966.94670215472,1.8857083122076297
3,134,gmm_tied,2,0.2413039156416454,3581.647358960849,-103728.30262911798,1.8113483603290987
3,134,gmm_tied,3,0.1419729668829141,6035.491102026181,-104215.26486529244,2.019524992905358
3,134,gmm_tied,4,0.1460086711314829,5711.852683621879,-115612.2940017391,1.8545505508582392
3,134,gmm_tied,5,0.1432304624549791,6352.302205976658,-116047.995431851,1.800941804835952
3,134,gmm_tied,6,0.1273545298839312,5186.561141238321,-117738.34083874866,1.773605414992533
3,134,gmm_tied,7,0.1162740890177419,5250.829101381811,-117906.1669315054,1.8262138498970784
3,134,kmeans,2,0.1867529465785979,10527.428404981129,9059.160679274844,2.000017214778609
3,134,kmeans,3,0.1542334502997047,9627.084007898286,7948.780481214129,1.792558483224871
3,134,kmeans,4,0.1581750635976434,8109.091092942869,7356.853060045898,1.7991100200394636
3,134,kmeans,5,0.1441925972460769,7362.022522622486,6870.992111957545,1.73899832179607
3,134,kmeans,6,0.1502669836789738,6973.005904578484,6437.511035362637,1.6772469061083737
3,134,kmeans,7,0.1400535220770525,6652.750512019953,6082.017524743175,1.6336129065603349
3,134,nnmf,2,0.3062339766717503,3219.2746352543872,77.34847388471864,1.3670996872924135
3,134,nnmf,3,0.1559980656741513,3582.384561825748,64.70197893508436,2.0409034499053127
3,134,nnmf,4,0.0965121918166484,3136.180059516491,52.823429187009154,2.011511817604017
3,134,nnmf,5,0.1026962834811261,1709.5966478647176,37.32625121883439,1.694916769108854
3,134,nnmf,6,0.2376685028660532,812.2374704214244,25.583215639644887,1.7385610333420871
3,134,nnmf,7,0.2345605456419407,631.7797222854679,0.5157771592984998,1.6828894098113218
4,26,gmm_diag,2,0.154049753213292,8396.268433333991,-106780.5817074668,2.2865547366578114
4,26,gmm_diag,3,0.0599714955139261,5091.650351104275,-122823.02685611128,2.9428491605947307
4,26,gmm_diag,4,0.0321006684726254,4140.300810512102,-155846.7788114106,4.480701609743337
4,26,gmm_diag,5,0.030632209743328,3829.269637711857,-162506.44019210243,3.6028531986295733
4,26,gmm_diag,6,0.0348378817858749,3658.0909295338415,-167133.43974587633,3.2360151422386543
4,26,gmm_diag,7,0.0052817282669508,3266.830971273287,-169522.00691749607,3.758352247215609
4,26,gmm_full,2,0.1606390349738454,6215.275541612897,-124545.33000296944,2.639663326571969
4,26,gmm_full,3,0.0231056146247922,4081.265881288568,-132898.9055071576,3.757318489750356
4,26,gmm_full,4,0.0224777774433839,3487.4169607147696,-168094.2286496242,3.276689041225904
4,26,gmm_full,5,0.018187436466074,3376.6144915545847,-172416.57854233868,3.4155328315138034
4,26,gmm_full,6,0.0117297696788556,3028.812466384413,-174702.79319844357,3.417582464071343
4,26,gmm_full,7,-0.0012018858658453,2787.4642784352222,-176956.1321937788,3.888706907988539
4,26,gmm_spherical,2,0.2145158885323915,8601.196201333669,-76747.47161742579,2.2079325059613573
4,26,gmm_spherical,3,0.126441700375525,8308.226478222525,-86753.85689031199,1.904118015006051
4,26,gmm_spherical,4,0.0879462320760417,6391.315831966706,-93642.80073754022,2.451465598248116
4,26,gmm_spherical,5,0.1082121797119675,6271.909553221778,-96822.1257586884,2.168914524752242
4,26,gmm_spherical,6,0.1183344366942908,6066.87084856871,-99848.09848338632,1.9402180624120595
4,26,gmm_spherical,7,0.1348698976997011,6279.892372562463,-101696.68524807548,1.7208726595455477
4,26,gmm_tied,2,0.2412904788776169,3582.2941871592006,-103728.2229576656,1.8114535432695988
4,26,gmm_tied,3,0.1419608777078039,6035.448318935244,-104214.97234548128,2.019570649071481
4,26,gmm_tied,4,0.1459991763696067,5711.922539274486,-115615.06748274028,1.8549143431992243
4,26,gmm_tied,5,0.1375258413878318,5529.279072198618,-117513.49461025972,1.813348354686611
4,26,gmm_tied,6,0.1268448490577725,5214.526373470088,-117693.59131749927,1.7745901870193326
4,26,gmm_tied,7,0.1154920193826618,5224.866962321903,-117901.979649939,1.837899259731694
4,26,kmeans,2,0.1870137194383028,10527.026927885358,9059.158746570032,1.9992310097857684
4,26,kmeans,3,0.1541667249297463,9626.509762415875,7948.783101592617,1.7920800179456036
4,26,kmeans,4,0.158179539019221,8108.683540723652,7356.78532373376,1.798986137191696
4,26,kmeans,5,0.1442787054293644,7363.168643507091,6871.1222204570095,1.7347546635451778
4,26,kmeans,6,0.1503246537406682,6973.079733065257,6437.499024141291,1.6761346234382068
4,26,kmeans,7,0.140398337884679,6647.293430258814,6081.964966573211,1.6111298708636206
4,26,nnmf,2,0.2424937242600846,4760.075254290804,77.3486373091704,1.7255702971415006
4,26,nnmf,3,0.0799715542295321,4348.59662881463,64.70195053707324,2.127685096148184
4,26,nnmf,4,0.0717956353261262,3650.347050052917,52.82345894060886,1.9279370790891237
4,26,nnmf,5,0.1928889107952179,1721.5845393701832,37.32620510673647,1.587384549338367
4,26,nnmf,6,0.2057314569182468,1358.6558355034,25.58506840369833,1.6609831745919488
4,26,nnmf,7,0.230349799932963,953.4096468046964,0.5839625342682262,1.8428963128941944
5,55,gmm_diag,2,0.1540629098630773,8396.08794818689,-106780.51491814558,2.28658692571503
5,55,gmm_diag,3,0.059926692636225,5094.695889149425,-122813.7637219883,2.941482705063619
5,55,gmm_diag,4,0.0275574636291888,4128.872677054295,-155886.51962460158,4.439954728666532
5,55,gmm_diag,5,0.0311624171471071,3834.288728137989,-162564.34017176586,3.6024163273519627
5,55,gmm_diag,6,0.0384990839119013,3733.315892536173,-167312.41521745131,3.208500442137249
5,55,gmm_diag,7,0.0144607340129735,3355.3126480651504,-169923.8940610478,3.24116804370032
5,55,gmm_full,2,0.160660275198012,6216.00145097069,-124545.3271612158,2.639428650145407
5,55,gmm_full,3,0.0231230975114821,4081.4314817823592,-132898.0362867474,3.754156715473949
5,55,gmm_full,4,0.0222299959811059,3484.7636056640104,-168093.72105930117,3.277955721597811
5,55,gmm_full,5,0.0182704549211142,3345.539708428752,-172465.03694070788,3.442386337863172
5,55,gmm_full,6,0.0218232698252419,3110.886187664558,-174904.5987581905,3.19788465300424
5,55,gmm_full,7,-0.0007587409665837,2799.4129217180425,-176990.4711443784,3.897262641214835
5,55,gmm_spherical,2,0.2145082118844718,8601.261571643776,-76747.47342113915,2.207954481627157
5,55,gmm_spherical,3,0.1264243757540777,8307.579062583658,-86753.90754514592,1.9041194761050293
5,55,gmm_spherical,4,0.0879007289139078,6391.260010203619,-93643.28396694192,2.451314294072146
5,55,gmm_spherical,5,0.1061165524516086,6208.749210668154,-96902.27490784564,2.1816688921444123
5,55,gmm_spherical,6,0.1134327876141046,5897.340325224185,-99905.37389391968,1.9435260467742368
5,55,gmm_spherical,7,0.1042013906524742,5653.164370136825,-103047.40121519016,1.849627121458861
5,55,gmm_tied,2,0.2412904788776169,3582.2941871592006,-103728.19316665512,1.8114535432695988
5,55,gmm_tied,3,0.1419665574795153,6036.631257973835,-104213.66379309032,2.019970637318414
5,55,gmm_tied,4,0.1459362279418625,5716.93182746642,-115611.22188609972,1.8594429242664243
5,55,gmm_tied,5,0.1459667380345146,6515.648195249485,-115923.764882525,1.774326067932383
5,55,gmm_tied,6,0.1274378700917766,5195.332582432814,-117731.0759399028,1.7736892550196073
5,55,gmm_tied,7,0.1155911799680735,5228.045586279182,-117904.62612739448,1.8369331186249875
5,55,kmeans,2,0.1867776832184714,10527.624188334708,9059.163016134937,1.999968715487748
5,55,kmeans,3,0.1541777797281742,9625.65486077291,7948.782676583283,1.792036190890621
5,55,kmeans,4,0.1581750498169652,8107.751891571332,7356.884107148877,1.7957242476800688
5,55,kmeans,5,0.1442959314242375,7363.380770741944,6871.121670284054,1.7351865809789833
5,55,kmeans,6,0.1502549731702072,6973.145403987731,6437.509776343539,1.6774155841251377
5,55,kmeans,7,0.1401888085808617,6645.670475458378,6082.0773483774665,1.6155559263184582
5,55,nnmf,2,0.2620672541447599,4260.402606665388,77.348600373746,1.6096927563523058
5,55,nnmf,3,0.137837051350151,4741.29045511226,64.70201326253842,2.1649940086488253
5,55,nnmf,4,0.0975774385212616,2660.819559260617,52.82343847634133,1.931835883744902
5,55,nnmf,5,0.1928694230959089,1811.195217401465,37.32626584760458,1.5116631012846742
5,55,nnmf,6,0.1898741035431619,1615.4064689433535,25.582611089286296,1.586560200188862
5,55,nnmf,7,0.2001789576356101,1126.5491252144384,0.534526908164534,1.5290780932834145
6,74,gmm_diag,2,0.1540349385641363,8395.834586566692,-106780.78263975092,2.2866136632650136
6,74,gmm_diag,3,0.0596768312701743,5113.900072871997,-122771.9039708964,2.931403729440545
6,74,gmm_diag,4,0.0327461561668119,4148.866842580966,-155851.43266621395,4.453984403576779
6,74,gmm_diag,5,0.0302929304909275,3814.1977571853686,-162516.40554629127,3.6024986187339403
6,74,gmm_diag,6,0.0343042197819345,3651.804166388761,-167129.98923116294,3.2388853654635823
6,74,gmm_diag,7,0.014066552951683,3363.9251966672277,-169851.7252568232,3.1919729351270285
6,74,gmm_full,2,0.1606390349738454,6215.275541612897,-124545.56493631969,2.639663326571969
6,74,gmm_full,3,0.0234284142463704,4084.683416950697,-132897.97167984012,3.7629381980560175
6,74,gmm_full,4,0.0228633158535158,3490.539495898728,-168101.89133767676,3.275736118659354
6,74,gmm_full,5,0.0181704927527982,3374.3875485232925,-172432.25471022166,3.416701380191557
6,74,gmm_full,6,0.0132178521226311,3046.0999252670863,-174689.71966466532,3.416833751909636
6,74,gmm_full,7,-0.0005315208076388,2766.5534395426307,-176957.8449852803,3.902224345573147
6,74,gmm_spherical,2,0.2144857122944039,8601.834162194296,-76747.40364605199,2.207957240477373
6,74,gmm_spherical,3,0.1264090728614574,8309.82844566214,-86754.2540652634,1.9034493759025144
6,74,gmm_spherical,4,0.0873318530095084,6387.749955363421,-93643.32584793116,2.4450937468349943
6,74,gmm_spherical,5,0.1060329740714476,6206.544576212024,-96904.63772344044,2.181540523464206
6,74,gmm_spherical,6,0.1134618756054724,5899.547368839529,-99899.1211195515,1.9419627229508265
6,74,gmm_spherical,7,0.1048386596883525,5659.99395837133,-103013.52606113369,1.8497400216336768
6,74,gmm_tied,2,0.2413039156416454,3581.647358960849,-103728.3068942352,1.8113483603290987
6,74,gmm_tied,3,0.2038379478465725,4018.0012373144336,-115495.36153861946,1.8748129871175003
6,74,gmm_tied,4,0.1459991763696067,5711.922539274485,-115615.06748274024,1.8549143431992243
6,74,gmm_tied,5,0.1372554825752442,5493.452490075633,-117551.28499071344,1.813929901430538
6,74,gmm_tied,6,0.1274414550767163,5194.8819543748805,-117732.13789016668,1.773648424582303
6,74,gmm_tied,7,0.0925198712438516,4383.945209688961,-119769.35119834184,2.215687241230145
6,74,kmeans,2,0.1867595191190271,10527.713628736145,9059.16490242445,1.9999383757981064
6,74,kmeans,3,0.1541283375943933,9623.739587299178,7948.790956519638,1.7932149518568998
6,74,kmeans,4,0.1581110477145968,8109.450591078383,7356.80883925358,1.8006862221415525
6,74,kmeans,5,0.1434987635035797,7359.697254573363,6871.150451147829,1.739488231109738
6,74,kmeans,6,0.1511363941727812,6974.148629497562,6437.914625012576,1.6691542850378094
6,74,kmeans,7,0.1403779254948305,6655.374060648444,6082.071113444773,1.621666470050254
6,74,nnmf,2,0.3042015104369901,3262.153521327445,77.34874140479525,1.376720620999981
6,74,nnmf,3,0.1731462004988813,3186.137791940443,64.7019363733608,2.0118292912780267
6,74,nnmf,4,0.1377097756978913,1622.1059622715015,52.823425772081954,1.8550138319620844
6,74,nnmf,5,0.1137110330756591,1531.2444990999977,37.32629394983307,1.823560558141633
6,74,nnmf,6,0.1329300095042434,838.7110543883078,25.582963116577293,1.7056379414056222
6,74,nnmf,7,0.2441826029134671,587.2142483648995,0.6749850304138845,1.6806781648564564
7,118,gmm_diag,2,0.1540285420265474,8395.824738961386,-106781.1020336626,2.286609788700064
7,118,gmm_diag,3,0.0597942081964169,5104.5375202348605,-122795.03120501172,2.936634762188511
7,118,gmm_diag,4,0.0324906487439636,4145.9206045063365,-155848.04423540615,4.462889510113669
7,118,gmm_diag,5,0.0299857586927105,3807.24927810033,-162514.9539570825,3.6066372517440266
7,118,gmm_diag,6,0.0384865396202686,3734.753729700925,-167301.009078288,3.208286396556161
7,118,gmm_diag,7,0.0145694216471558,3362.495013360752,-169885.8577851029,3.2228239845653057
7,118,gmm_full,2,0.1606128308852521,6213.965692413812,-124545.82668575904,2.639987967091682
7,118,gmm_full,3,0.0230889253641231,4080.904853170588,-132898.28753646094,3.755407174305746
7,118,gmm_full,4,0.0230191237986318,3491.792266679046,-168087.55009443944,3.269150391177637
7,118,gmm_full,5,0.0167530427753295,3291.7662270590954,-172705.99726981777,3.389700741248317
7,118,gmm_full,6,0.0216976929197647,3108.773942439718,-174915.90819990615,3.202625846601228
7,118,gmm_full,7,-0.0012159768490942,2731.6156769333293,-176694.22079125748,3.787119478795112
7,118,gmm_spherical,2,0.2144529822283801,8600.789044881489,-76747.33329365554,2.208226103570551
7,118,gmm_spherical,3,0.126495353774359,8311.456992280033,-86751.95004722472,1.903480451775817
7,118,gmm_spherical,4,0.0879219230743444,6392.894147710423,-93641.92533746448,2.4493017731935285
7,118,gmm_spherical,5,0.105062189679217,6145.621307280964,-97019.20899785723,2.2005165418754555
7,118,gmm_spherical,6,0.1188803400152718,6066.443729016255,-99876.24855365272,1.9508195422532135
7,118,gmm_spherical,7,0.1047913763962677,5672.753845531027,-102983.50793259588,1.841090529766951
7,118,gmm_tied,2,0.2406122636129462,3603.498762769983,-103714.34376511537,1.817086633145304
7,118,gmm_tied,3,0.2038989174930394,4002.418206069936,-115505.5461909148,1.8739177078317528
7,118,gmm_tied,4,0.1460466049554919,5714.590005909801,-115613.64689446456,1.8550660080916328
7,118,gmm_tied,5,0.1430936452575266,6345.560685386426,-116057.29053572686,1.80153324851938
7,118,gmm_tied,6,0.1274048363910783,5200.180731290841,-117723.96101566745,1.7740703772094149
7,118,gmm_tied,7,0.1007592952754521,4699.29144007172,-117866.31897128154,1.7696173977394838
7,118,kmeans,2,0.1867956354146733,10527.447147295345,9059.16083934316,1.9998949745418764
7,118,kmeans,3,0.1542883682091764,9624.73928980466,7948.780760682968,1.793760899679232
7,118,kmeans,4,0.1581102340933299,8108.055018221061,7356.777583756867,1.7985609164185297
7,118,kmeans,5,0.1442492162143557,7361.9493641951585,6870.9999203677,1.737170796180095
7,118,kmeans,6,0.1503058036144464,6973.120951736656,6437.490502965737,1.6762911042576956
7,118,kmeans,7,0.1397518081217991,6653.7800650085455,6082.005544731667,1.634574535783676
7,118,nnmf,2,0.3313180759897537,2707.422172289797,77.34798406311288,1.2577554747262312
7,118,nnmf,3,0.1559959754191151,3205.92148810726,64.70198691585014,1.970660141634774
7,118,nnmf,4,0.1330494523402263,2593.736001188221,52.72924275566383,1.8881439842690004
7,118,nnmf,5,0.0914392391017066,1827.1693886698488,37.32620504727476,1.861896410553029
7,118,nnmf,6,0.0984684349178154,1264.8244782369711,25.58287234361612,1.734472596898347
7,118,nnmf,7,0.177491489331447,866.2547666096616,0.6448128313392327,1.9027608195829613
8,128,gmm_diag,2,0.1540434862047812,8395.917617507279,-106780.74381148755,2.286606134050745
8,128,gmm_diag,3,0.0599258128654236,5094.996738329183,-122812.9628765385,2.9412493802048285
8,128,gmm_diag,4,0.0319397394668724,4143.150694492875,-155859.52051512964,4.49107529294203
8,128,gmm_diag,5,0.0301848383949269,3810.070763951156,-162510.5794466646,3.6015375503510185
8,128,gmm_diag,6,0.0359849192497553,3717.3068932410615,-167194.48720548194,3.245920598336381
8,128,gmm_diag,7,0.0145706455820767,3358.098722438608,-169919.90336460757,3.239720980095605
8,128,gmm_full,2,0.1606390349738454,6215.275541612897,-124545.53533821854,2.639663326571969
8,128,gmm_full,3,0.0242174630433568,4086.432167564589,-132869.03350222236,3.777098180551558
8,128,gmm_full,4,0.0230435586990151,3492.2046409266704,-168107.15243797677,3.274609236218881
8,128,gmm_full,5,0.0186222484970506,3374.3283136826294,-172512.1073273093,3.444537311224449
