,group_prob,group
0,0.8252843209898526,1
1,0.9999691099155766,1
2,0.8648095422424595,2
3,0.8459972765118142,0
4,0.9884865851026671,0
5,0.7651473122820582,1
6,0.9198473696893513,2
7,0.9169458205784631,3
8,0.9616678137486938,2
9,0.4930962346684091,0
10,0.35794339050278995,0
11,0.5479550256539022,4
12,0.739404713505555,1
13,0.8323137337622267,2
14,0.8462424588208785,4
15,0.7686727164772325,1
16,0.9783519467412742,2
17,0.47730081318256673,2
18,0.9775913913402794,1
19,0.7847046222236223,2
20,0.5636109958676455,3
21,0.5880382534786475,4
22,0.4691403222790979,3
23,0.478768491956162,4
24,0.517423603055673,3
25,0.568924567124119,4
26,0.6449306563971856,0
27,0.7443919836535058,2
28,0.6444512342007341,1
29,0.9914100325833708,0
30,0.69031242964828,3
31,0.7977804189631114,2
32,0.9234090524727008,0
33,0.6044155738409195,0
34,0.8676659009393123,3
35,0.5449622501903921,4
36,0.9347329983859672,2
37,0.8464922052584062,2
38,0.9854892912402646,0
39,0.8565756149567642,3
40,0.5229705320985842,4
41,0.7751677273878754,0
42,0.48686173271965205,0
43,0.943605556128102,2
44,0.7447324141276591,1
45,0.9251991100042608,3
46,0.9940327869363612,2
47,0.9163111785431266,1
48,0.7993482717072287,0
49,0.3958289129482982,4
50,0.9261453941875639,1
51,0.4403674824017891,0
52,0.7819347226498834,0
53,0.6718353301646103,4
54,0.7315857128825719,4
55,0.866682019702736,0
56,0.9823301248472426,1
57,0.5571190968424377,2
58,0.44194867234375507,4
59,0.610769810893767,4
60,0.6850113351913847,1
61,0.8167469937116852,4
62,0.7765128562098331,0
63,0.7902007182913037,0
64,0.7226509870797982,2
65,0.6130180626258966,0
66,0.992824912701186,0
67,0.9745396104581149,2
68,0.9838847404389053,1
69,0.9971225203158983,1
70,0.9173562409301323,0
71,0.5023541695309328,0
72,0.9797185507934851,0
73,0.8765095547396873,0
74,0.9562089119136377,3
75,0.9946048936425609,1
76,0.8704538667054994,1
77,0.3734975085579363,4
78,0.891237958056334,2
79,0.2938763063386803,0
80,0.6583538167481024,3
81,0.9424260413940446,1
82,0.8111792250811936,4
83,0.3890548945475405,0
84,0.6725981835849588,3
85,0.6185011919255264,2
86,0.9637041558347499,4
87,0.6921606405534996,3
88,0.7075057568444358,4
89,0.8857256357298797,2
90,0.7484012029645207,2
91,0.5757696014073792,4
92,0.7910035583870638,4
93,0.7471598738321451,0
94,0.9855045903997054,1
95,0.987287456959453,2
96,0.9999992909489226,1
97,0.9921990534144911,0
98,0.8517654195288893,1
99,0.7523164602577526,2
100,0.9060267437634707,4
101,0.5559770884834826,4
102,0.7292482094720592,3
103,0.9251647558096652,2
104,0.9928227711648765,2
105,0.9375623237973496,3
106,0.9427993625111781,2
107,0.3871200387436759,2
108,0.8010391783595419,1
109,0.525256634101875,2
110,0.9936496305204169,2
111,0.925390873280035,4
112,0.4993744783901506,0
113,0.4684677881913375,4
114,0.9016530122346552,4
115,0.6652856361596252,4
116,0.9783562302674941,0
117,0.9999842504698985,1
118,0.973299501595676,0
119,0.4609320342329254,0
120,0.999790832040761,1
121,0.9334145718146621,4
122,0.9314888656930297,4
123,0.49343758970018353,3
124,0.6834388398658219,1
125,0.8179607688703004,4
126,0.41605569016112115,4
127,0.9821041505645061,1
128,0.6293584790338085,4
129,0.6089267650507091,4
130,0.5769543199621376,3
131,0.48850853427381064,2
132,0.9683064894593972,3
133,0.8540711138003165,4
134,0.5900860991242336,2
135,0.8954120429901347,0
136,0.5184069542952626,0
137,0.9342028108179963,4
138,0.8320809595428402,4
139,0.8556563777416176,4
140,0.8084853371332581,4
141,0.9999899081689221,1
