,group
0,0
1,2
2,0
3,0
4,3
5,0
6,0
7,1
8,0
9,3
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,3
21,0
22,0
23,0
24,3
25,0
26,0
27,0
28,0
29,3
30,1
31,0
32,2
33,0
34,3
35,0
36,0
37,0
38,2
39,0
40,0
41,3
42,0
43,0
44,0
45,3
46,0
47,0
48,3
49,0
50,0
51,0
52,3
53,0
54,0
55,2
56,0
57,3
58,0
59,0
60,0
61,0
62,3
63,3
64,0
65,0
66,3
67,0
68,0
69,0
70,3
71,3
72,3
73,2
74,0
75,0
76,0
77,3
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,3
88,0
89,0
90,0
91,3
92,0
93,3
94,0
95,0
96,2
97,3
98,0
99,3
100,0
101,0
102,3
103,0
104,0
105,0
106,0
107,0
108,1
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,3
117,1
118,3
119,3
120,2
121,0
122,0
123,3
124,0
125,0
126,0
127,0
128,0
129,3
130,0
131,0
132,0
133,0
134,0
135,2
136,3
137,0
138,0
139,0
140,0
141,0
142,3
143,2
144,0
145,3
146,3
147,0
148,0
149,0
150,3
151,3
152,0
153,2
154,0
155,0
156,0
157,3
158,0
159,0
160,0
161,3
162,3
163,0
164,0
165,3
166,0
167,3
168,2
169,0
170,0
171,0
172,2
173,0
174,0
175,0
176,3
177,0
178,0
179,3
180,3
181,2
182,0
183,0
184,0
185,0
186,3
187,3
188,0
189,0
190,0
191,0
192,3
193,3
194,0
195,0
196,0
197,0
198,0
199,0
200,3
201,0
202,3
203,3
204,0
205,0
206,0
207,0
208,0
209,0
210,3
211,2
212,0
213,0
214,0
215,0
216,0
217,0
218,3
219,0
220,0
221,0
222,0
223,2
224,0
225,0
226,0
227,0
228,0
229,3
230,0
231,0
232,2
233,0
234,0
235,0
236,3
237,0
238,3
239,3
240,0
241,3
242,3
243,3
244,0
245,0
246,3
247,0
248,2
249,3
250,0
251,3
252,3
253,0
254,0
255,0
256,0
257,0
258,0
259,0
260,0
261,3
262,0
263,0
264,0
265,0
266,3
267,0
268,0
269,0
270,0
271,0
272,0
273,0
274,0
275,0
276,0
277,0
278,0
279,0
280,2
281,0
282,3
283,0
284,0
285,0
286,0
287,3
288,3
289,3
290,2
291,0
292,0
293,0
294,0
295,3
296,0
297,0
298,0
299,3
300,0
301,0
302,0
303,2
304,0
305,0
306,3
307,2
308,0
309,0
310,3
311,0
312,0
313,0
314,0
315,0
316,0
317,0
318,0
319,0
320,0
321,0
322,0
323,3
324,0
325,3
326,3
327,3
328,0
329,0
330,3
331,0
332,3
333,0
334,0
335,0
336,3
337,2
338,0
339,0
340,0
341,0
342,0
343,2
344,0
345,3
346,0
347,0
348,3
349,2
350,0
351,0
352,0
353,0
354,0
355,0
356,3
357,0
358,0
359,3
360,0
361,0
362,0
363,0
364,0
365,0
366,0
367,0
368,2
369,3
370,0
371,0
372,3
373,0
374,0
375,3
376,3
377,2
378,0
379,0
380,1
381,3
382,0
383,0
384,0
385,0
386,2
387,2
388,2
389,2
390,0
391,0
392,2
393,0
394,0
395,0
396,1
397,3
398,3
399,0
400,0
401,3
402,3
403,0
404,3
405,0
406,0
407,0
408,0
409,0
410,0
411,0
412,0
413,0
414,0
415,0
416,0
417,0
418,3
419,2
420,0
421,0
422,0
423,3
424,0
425,3
426,0
427,3
428,0
429,0
430,0
431,0
432,0
433,3
434,0
435,0
436,3
437,0
438,2
439,3
440,3
441,3
442,0
443,0
444,0
445,3
446,2
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,3
455,0
456,0
457,0
458,0
459,0
460,3
461,0
462,0
463,0
464,0
465,0
466,3
467,3
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,3
478,2
479,0
480,0
481,0
482,0
483,0
484,3
485,0
486,0
487,3
488,1
489,0
490,0
491,0
492,0
493,3
494,0
495,0
496,3
497,0
498,0
499,0
500,0
501,3
502,0
503,0
504,0
505,0
506,3
507,0
508,3
509,3
510,0
511,3
512,3
513,3
514,2
515,3
516,0
517,0
518,2
519,3
520,3
521,0
522,0
523,0
524,0
525,3
526,3
527,0
528,3
529,0
530,3
531,0
532,0
533,3
534,0
535,0
536,3
537,1
538,0
539,3
540,0
541,0
542,0
543,3
544,0
545,0
546,0
547,0
548,0
549,0
550,0
551,0
552,0
553,0
554,3
555,0
556,3
557,0
558,3
559,0
560,2
561,0
562,0
563,0
564,0
565,0
566,0
567,0
568,0
569,3
570,0
571,0
572,0
573,0
574,0
575,0
576,3
577,0
578,0
579,2
580,0
581,0
582,0
583,0
584,0
585,0
586,1
587,0
588,3
589,1
590,0
591,0
592,3
593,3
594,3
595,0
596,0
597,2
598,0
599,0
600,2
601,0
602,0
603,0
604,0
605,2
606,3
607,3
608,0
609,0
610,0
611,0
612,3
613,0
614,3
615,0
616,0
617,3
618,0
619,0
620,1
621,0
622,3
623,0
624,0
625,0
626,0
627,0
628,0
629,0
630,0
631,0
632,3
633,0
634,0
635,0
636,0
637,3
638,0
639,0
640,0
641,0
642,3
643,0
644,0
645,0
646,0
647,0
648,0
649,0
650,0
651,0
652,0
653,0
654,0
655,0
656,0
657,3
658,0
659,0
660,0
661,0
662,0
663,0
664,0
665,3
666,0
667,0
668,0
669,0
670,2
671,0
672,0
673,3
674,0
675,0
676,0
677,0
678,0
679,0
680,0
681,0
682,0
683,0
684,0
685,3
686,0
687,0
688,0
689,0
690,0
691,0
692,0
693,0
694,3
695,0
696,0
697,0
698,0
699,0
700,0
701,2
702,0
703,3
704,0
705,2
706,0
707,0
708,0
709,0
710,0
711,0
712,0
713,3
714,0
715,0
716,0
717,0
718,0
719,0
720,0
721,0
722,3
723,0
724,0
725,3
726,0
727,0
728,0
729,0
730,0
731,0
732,0
733,0
734,0
735,1
736,3
737,3
738,0
739,0
740,0
741,2
742,0
743,0
744,0
745,0
746,0
747,3
748,3
749,0
750,0
751,2
752,0
753,0
754,2
755,2
756,0
757,3
758,0
759,0
760,3
761,0
762,2
763,0
764,3
765,0
766,0
767,3
768,3
769,0
770,0
771,0
772,0
773,3
774,2
775,2
776,0
777,3
778,2
779,0
780,0
781,0
782,0
783,0
784,0
785,0
786,0
787,0
788,3
789,0
790,3
791,0
792,0
793,0
794,0
795,0
796,0
797,3
798,0
799,0
800,0
801,0
802,2
803,0
804,3
805,0
806,0
807,0
808,0
809,0
810,0
811,0
812,0
813,3
814,0
815,2
816,0
817,0
818,0
819,0
820,0
821,2
822,0
823,0
824,2
825,0
826,0
827,0
828,0
829,0
830,0
831,0
832,2
833,0
834,0
835,0
836,0
837,0
838,0
839,0
840,0
841,3
842,0
843,0
844,0
845,3
846,0
847,0
848,3
849,0
850,0
851,0
852,0
853,0
854,0
855,0
856,3
857,0
858,0
859,0
860,0
861,0
862,0
863,0
864,0
865,0
866,0
867,0
868,0
869,0
870,2
871,0
872,0
873,0
874,0
875,0
876,0
877,0
878,3
879,0
880,0
881,0
882,0
883,0
884,0
885,0
886,3
887,0
888,0
889,0
890,0
891,0
892,0
893,3
894,0
895,0
896,3
897,0
898,3
899,0
900,0
901,0
902,3
903,0
904,0
905,0
906,3
907,0
908,0
909,0
910,0
911,0
912,2
913,0
914,0
915,0
916,0
917,0
918,2
919,0
920,0
921,0
922,3
923,0
924,0
925,0
926,0
927,0
928,0
929,3
930,0
931,0
932,2
933,0
934,0
935,0
936,3
937,0
938,0
939,1
940,3
941,0
942,0
943,1
944,0
945,0
946,0
947,0
948,0
949,3
950,3
951,0
952,0
953,3
954,0
955,0
956,0
957,0
958,0
959,0
960,0
961,0
962,0
963,0
964,3
965,0
966,0
967,0
968,3
969,0
970,0
971,0
972,3
973,0
974,0
975,3
976,3
977,1
978,0
979,0
980,0
981,3
982,3
983,0
984,0
985,0
986,0
987,0
988,2
989,3
990,3
991,0
992,0
993,3
994,2
995,0
996,0
997,3
998,2
999,3
1000,0
1001,0
1002,0
1003,0
1004,0
1005,0
1006,3
1007,0
1008,0
1009,3
1010,0
1011,0
1012,0
1013,3
1014,3
1015,0
1016,0
1017,3
1018,0
1019,0
1020,0
1021,3
1022,0
1023,0
1024,3
1025,0
1026,3
1027,0
1028,0
1029,0
1030,0
1031,0
1032,0
1033,0
1034,0
1035,0
1036,0
1037,2
1038,0
1039,0
1040,3
1041,0
1042,0
1043,0
1044,0
1045,0
1046,0
1047,0
1048,0
1049,0
1050,3
1051,0
1052,0
1053,0
1054,0
1055,0
1056,3
1057,0
1058,0
1059,0
1060,0
1061,0
1062,0
1063,0
1064,0
1065,3
1066,1
1067,0
1068,3
1069,0
1070,0
1071,0
1072,0
1073,3
1074,0
1075,0
1076,0
1077,0
1078,0
1079,0
1080,0
1081,0
1082,2
1083,0
1084,3
1085,0
1086,0
1087,0
1088,0
1089,0
1090,0
1091,0
1092,0
1093,0
1094,0
1095,0
1096,0
1097,0
1098,0
1099,0
1100,0
1101,3
1102,0
1103,0
1104,3
1105,3
1106,0
1107,0
1108,3
1109,0
1110,2
1111,0
1112,3
1113,0
1114,3
1115,0
1116,0
1117,0
1118,3
1119,0
1120,3
1121,0
1122,0
1123,0
1124,3
1125,0
1126,0
1127,2
1128,0
1129,2
1130,3
1131,0
1132,0
1133,0
1134,0
1135,0
1136,0
1137,0
1138,0
1139,3
1140,0
1141,3
1142,0
1143,0
1144,0
1145,0
1146,0
1147,0
1148,0
1149,0
1150,0
1151,0
1152,0
1153,0
1154,0
1155,3
1156,3
1157,2
1158,0
1159,0
1160,0
1161,0
1162,0
1163,0
1164,0
1165,0
1166,0
1167,0
1168,0
1169,3
1170,0
1171,0
1172,0
1173,3
1174,0
1175,3
1176,3
1177,1
1178,0
1179,0
1180,2
1181,0
1182,0
1183,0
1184,0
1185,0
1186,2
1187,0
1188,0
1189,0
1190,0
1191,0
1192,3
1193,0
1194,0
1195,0
1196,0
1197,0
1198,2
1199,0
1200,0
1201,3
1202,0
1203,0
1204,0
1205,0
1206,0
1207,2
1208,0
1209,0
1210,0
1211,2
1212,0
1213,0
1214,0
1215,0
1216,3
1217,3
1218,0
1219,0
1220,1
1221,0
1222,0
1223,0
1224,0
1225,0
1226,0
1227,0
1228,3
1229,3
1230,0
1231,3
1232,0
1233,0
1234,2
